Timestamp,mobile-15,mobile-13,mobile-14,mobile-9,mobile-39,mobile-37,mobile-21,mobile-43,mobile-10,mobile-22,mobile-32,mobile-44,mobile-34,mobile-49,mobile-46,mobile-23,mobile-45,mobile-8,mobile-31,mobile-36,mobile-7,mobile-12,mobile-5,mobile-11,mobile-42
2020-04-07 21:40:00,,,,,,,,28.0,27.0,23.0,,,,,,,,,,,,,,,
2020-04-07 21:50:00,,,,,,,,27.0,25.0,23.0,,,,,,,,,,,,,,,
2020-04-07 22:00:00,,,,,,,,26.0,24.0,24.0,,,,,,,,,,,,,,,
2020-04-07 22:10:00,,,,,,,,24.0,22.0,24.0,,,,,,,,,,,,,,,
2020-04-07 22:20:00,,,,,,,,25.0,27.0,22.0,,,,,,,,,,,,,,,
2020-04-07 22:30:00,,,,,,,,26.0,25.0,23.0,,,,,,,,,,,,,,,
2020-04-07 22:40:00,,,,,,,,22.0,24.0,24.0,,,,,,,,,,,,,,,
2020-04-07 22:50:00,,,,,,,,25.0,25.0,28.0,,,,,,,,,,,,,,,
2020-04-07 23:00:00,,,,,,,,24.0,24.0,23.0,,,,,,,,,,,,,,,
2020-04-07 23:10:00,,,,,,,,23.0,24.0,23.0,,,,,,,,,,,,,,,
2020-04-07 23:20:00,,,,,,,,23.0,26.0,27.0,,,,,,,,,,,,,,,
2020-04-07 23:30:00,,,,,,,,29.0,23.0,25.0,,,,,,,,,,,,,,,
2020-04-07 23:40:00,,,,,,,,25.0,23.0,23.0,,,,,,,,,,,,,,,
2020-04-07 23:50:00,,,,,,,,24.0,23.0,24.0,,,,,,,,,,,,,,,
2020-04-08 00:00:00,,,,,,,,27.0,23.0,24.0,,,,,,,,,,,,,,,
2020-04-08 00:10:00,,,,,,,,23.0,24.0,26.0,,,,,,,,,,,,,,,
2020-04-08 00:20:00,,,,,,,,23.0,24.0,24.0,,,,,,,,,,,,,,,
2020-04-08 00:30:00,,,,,,,,24.0,24.0,26.0,,,,,,,,,,,,,,,
2020-04-08 00:40:00,,,,,,,,26.0,28.0,24.0,,,,,,,,,,,,,,,
2020-04-08 00:50:00,,,,,,,,23.0,24.0,25.0,,,,,,,,,,,,,,,
2020-04-08 01:00:00,,,,,,,,25.0,25.0,23.0,,,,,,,,,,,,,,,
2020-04-08 01:10:00,,,,,,,,24.0,25.0,24.0,,,,,,,,,,,,,,,
2020-04-08 01:20:00,,,,,,,,24.0,23.0,24.0,,,,,,,,,,,,,,,
2020-04-08 01:30:00,,,,,,,,24.0,25.0,30.0,,,,,,,,,,,,,,,
2020-04-08 01:40:00,,,,,,,,25.0,25.0,23.0,,,,,,,,,,,,,,,
2020-04-08 01:50:00,,,,,,,,25.0,26.0,23.0,,,,,,,,,,,,,,,
2020-04-08 02:00:00,,,,,,,,25.0,23.0,25.0,,,,,,,,,,,,,,,
2020-04-08 02:10:00,,,,,,,,28.0,25.0,26.0,,,,,,,,,,,,,,,
2020-04-08 02:20:00,,,,,,,,26.0,26.0,28.0,,,,,,,,,,,,,,,
2020-04-08 02:30:00,,,,,,,,25.0,24.0,23.0,,,,,,,,,,,,,,,
2020-04-08 02:40:00,,,,,,,,24.0,27.0,23.0,,,,,,,,,,,,,,,
2020-04-08 02:50:00,,,,,,,,25.0,24.0,23.0,,,,,,,,,,,,,,,
2020-04-08 03:00:00,,,,,,,,23.0,24.0,25.0,,,,,,,,,,,,,,,
2020-04-08 03:10:00,,,,,,,,22.0,23.0,27.0,,,,,,,,,,,,,,,
2020-04-08 03:20:00,,,,,,,,23.0,26.0,26.0,,,,,,,,,,,,,,,
2020-04-08 03:30:00,,,,,,,,25.0,24.0,27.0,,,,,,,,,,,,,,,
2020-04-08 03:40:00,,,,,,,,22.0,23.0,650.6495322805815,,,,,,,,,,,,,,,
2020-04-08 03:50:00,,,,,,,,27.0,22.0,23.0,,,,,,,,,,,,,,,
2020-04-08 04:00:00,,,,,,,,23.0,25.0,26.0,,,,,,,,,,,,,,,
2020-04-08 04:10:00,,,,,,,,24.0,26.0,25.0,,,,,,,,,,,,,,,
2020-04-08 04:20:00,,,,,,,,26.0,28.0,25.0,,,,,,,,,,,,,,,
2020-04-08 04:30:00,,,,,,,,23.0,23.0,22.0,,,,,,,,,,,,,,,
2020-04-08 04:40:00,,,,,,,,27.0,22.0,24.0,,,,,,,,,,,,,,,
2020-04-08 04:50:00,,,,,,,,23.0,24.0,29.0,,,,,,,,,,,,,,,
2020-04-08 05:00:00,,,,,,,,22.0,25.0,25.0,,,,,,,,,,,,,,,
2020-04-08 05:10:00,,,,,,,,23.0,32.0,23.0,,,,,,,,,,,,,,,
2020-04-08 05:20:00,,,,,,,,25.0,23.0,23.0,,,,,,,,,,,,,,,
2020-04-08 05:30:00,,,,,,,,28.0,24.0,24.0,,,,,,,,,,,,,,,
2020-04-08 05:40:00,,,,,,,,25.0,24.0,27.0,,,,,,,,,,,,,,,
2020-04-08 05:50:00,,,,,,,,24.0,25.0,24.0,,,,,,,,,,,,,,,
2020-04-08 06:00:00,,,,,,,,24.0,25.0,21.0,,,,,,,,,,,,,,,
2020-04-08 06:10:00,,,,,,,,25.0,25.0,26.0,,,,,,,,,,,,,,,
2020-04-08 06:20:00,,,,,,,,25.0,24.0,27.0,,,,,,,,,,,,,,,
2020-04-08 06:30:00,,,,,,,,26.0,22.0,23.0,,,,,,,,,,,,49.0,,,
2020-04-08 06:40:00,,,,,,,,24.0,26.0,25.0,,,,,,,,,,,,51.0,,,
2020-04-08 06:50:00,,,,,,,,34.0,24.0,26.0,,,,,,,,,,,,51.0,,,
2020-04-08 07:00:00,,,,,,,,26.0,25.0,26.0,,,,,,,,,,,,50.0,,,51.0
2020-04-08 07:10:00,,,,,,,,24.0,22.0,24.0,60.0,,,,,36.0,,,,,,49.0,,,
2020-04-08 07:20:00,,,,,,,,23.0,24.0,23.0,50.0,,,,,36.0,,,,,,53.0,,,
2020-04-08 07:30:00,,,,,,,,25.0,23.0,22.0,,,,,,37.0,,,,,,48.0,,,
2020-04-08 07:40:00,,,,,,,,24.0,,23.0,,,,,,44.0,,,,,35.0,51.0,,,
2020-04-08 07:50:00,,,,,,,,22.0,,25.0,,,,,,37.0,,,,,38.0,51.0,,,
2020-04-08 08:00:00,,,,,,,,26.0,,22.0,,,,,,36.0,,48.0,,,41.0,51.0,,,
2020-04-08 08:10:00,,,,,,,,25.0,,,,,,,,38.0,,,,,42.0,50.0,,,
2020-04-08 08:20:00,,,,,,,,21.0,,,,,,,,38.0,,,,,38.0,51.0,,,
2020-04-08 08:30:00,,,,,,,,24.0,,,,,,,,37.0,,,,,39.0,49.0,,,
2020-04-08 08:40:00,,,,,,,,24.138219978290035,,,,,,,,,,,,,39.771042077743076,48.314917182061045,,,
2020-04-08 08:50:00,,,,,,,,24.270329262005344,,,,,,,,,,,,,40.97628498859124,49.706010847278215,,,
2020-04-08 09:00:00,,,,,,,,23.747906427900013,,,,,,,,,,,,,791.3517979737242,48.087509998320684,,,
2020-04-08 09:10:00,,,,,,,,24.039718309094905,,,,,,,,,,,,,38.147081634027906,46.17894211335169,,,
2020-04-08 09:20:00,,,,,,,,28.12486419520905,,,,,,,,,,,,,38.480775431131704,47.016201399887784,,,
2020-04-08 09:30:00,,,,,,,,26.52977080862482,,,,,,,,,,,,,37.554846357597256,48.74772699935925,,,
2020-04-08 09:40:00,,,,,,,,22.057781849705485,,,,,,,,,,,,,37.35501621490026,47.04702412990588,,,
2020-04-08 09:50:00,,,,,,,,23.542574647033128,,,,,,,,,,,,,36.88209582212728,49.06636506642062,,,
2020-04-08 10:00:00,,,,,,,,24.358066755056466,,,,25.62291417569228,,,30.593974717462636,,,,,,37.208903120564884,45.40551424571026,,,
2020-04-08 10:10:00,,,,,,,,26.8166529333238,,,,40.342134590648776,,,38.01057594016064,,,,,,37.87073276363199,46.75049010881472,,,
2020-04-08 10:20:00,,,,,,,,23.81665872860025,,,,32.443821635315516,,,35.0984347930647,,,,,,38.65237313815016,46.82770328138873,,,
2020-04-08 10:30:00,,,,,,,,24.81389524729991,,,,1284.6146540546295,,,45.89208798727614,,,,,,36.67960343182864,1010.8541976978464,,,
2020-04-08 10:40:00,,,,,,,,697.2621833616881,,,,70.67175661802189,,,884.1919306192583,,,,,,38.52581700318879,47.398525949538296,,,
2020-04-08 10:50:00,,,,,,,,29.128423586088328,,,,68.24088842033467,,,51.75886608269871,,,,,,38.89064581103343,45.16548865145339,,,
2020-04-08 11:00:00,,,,,,,,22.651295213247174,,,,70.3247379824726,,,52.370691940865534,,,,,,38.00540783537218,976.9581382962426,,,
2020-04-08 11:10:00,,,,,,,,23.99792399341657,,,,71.02079925245805,,,49.868842803111356,,,,,,39.36369862179932,45.19462125490862,,,
2020-04-08 11:20:00,,,,,,,,24.973524177111692,,,,69.90674178895279,,,52.874144698656174,,,,,,39.27586196273296,45.87084864858941,,,
2020-04-08 11:30:00,,,,,,,,24.187157385884838,,,,69.28669178050204,,,50.58132391899756,,,,,,38.98702292165758,49.27786238943221,,,
2020-04-08 11:40:00,,,,,,,,57.913495223775136,,,,906.4075232090087,,,50.907778640008964,,,,,,1329.3243871998434,,,,
2020-04-08 11:50:00,,,,,,,,57.91425826293753,,,,69.25691990601268,,,52.530646625941344,,,,,,38.50807597276474,,,,
2020-04-08 12:00:00,,,,,,,,22.2020994357672,,,,73.6583763315789,,,50.334429241130906,,,,,,40.69950134511439,,,,
2020-04-08 12:10:00,,,,,,,,24.65713313090511,,,,68.69316962094948,,,51.02196182275835,,,,47.860962823332656,,37.435180471327705,,,,
2020-04-08 12:20:00,,,,,,,,721.7944460778193,,,,72.66770032384565,,,49.98222821788072,,,,60.9209386078452,,41.91450757994215,,,,
2020-04-08 12:30:00,,,,,,,,65.29107027161533,,,,68.04845697722031,,,699.3980450511722,,,,122.15245896732335,,38.443686347166775,,,,
2020-04-08 12:40:00,,,,14.910646763672949,,,,62.93190461124985,,,,72.44000204815785,,,51.239113333697745,,,,67.9156079004305,,40.11647530512501,,,,
2020-04-08 12:50:00,,,,14.096317489741994,,,,64.65747391075746,,,,69.75085613377183,,,,,,,66.22205335144939,,40.11361665402421,,,,
2020-04-08 13:00:00,,,,52.24479658749522,,,,64.81414081705987,,,,68.19382055262722,,,,,,,70.21960730866799,,39.96983353303051,,,,
2020-04-08 13:10:00,,,,62.792726479976366,,,,65.10819096512724,,,,,,,,,,,79.3136239493376,,40.091026584162655,,,,
2020-04-08 13:20:00,,,,623.2159768123958,,,,68.96286910208073,,,,,,,,,,,83.50304240373032,,39.98267419991413,45.05669802992232,,,
2020-04-08 13:30:00,,,,442.3375833906797,,,,66.42641752468573,,,,,,,,,,,47.399670864317685,,39.02960072033163,78.24346873817021,,,
2020-04-08 13:40:00,,,,443.64203964107287,,,,60.96749809144881,,,,,,,,,,,47.781366150054026,,40.67248078141516,71.49088746432304,,,
2020-04-08 13:50:00,,,,444.0152876908124,,,,68.66076416733691,,,,,,,,,,,52.648901375718644,,38.14486495854413,,,,
2020-04-08 14:00:00,,,,443.3392562659633,,,,65.5449744486429,,,,,,,,,,,49.408336418233006,,38.18870012814901,,,,
2020-04-08 14:10:00,,,,447.8225286742274,,,,62.91711024591546,,,,,,,,,,,46.62139102613078,,39.75620832122544,,,,
2020-04-08 14:20:00,,,,444.11346866841023,,,,64.95964287298865,,,,,,,,,,,48.28324013746466,,38.57911219408643,,,,
2020-04-08 14:30:00,,,,445.20537232914324,,,,63.73189083938181,,,,,,,,,,,52.351746576961354,,39.85569671020578,,,,
2020-04-08 14:40:00,,,,444.29688826435074,,,,62.257470827794045,,,,,,,,,,,46.97265415899914,,37.56541074143257,,,,
2020-04-08 14:50:00,,,,445.8795532950213,,,,64.46131977814423,,,,,,,,,,,50.254190463186404,,37.847031296149694,,,,
2020-04-08 15:00:00,,,,443.85883648335675,,,,64.51762087622518,,,,,,,,,,,50.34963127808906,,37.743275378063075,,,,
2020-04-08 15:10:00,,,,446.2219780089826,,,,64.20880038203983,,,,,,,,,,,51.755106168964794,,38.13113867920015,,,,
2020-04-08 15:20:00,,,,441.8373557106642,,,,65.41522536041036,,,,,,,,,,,49.79108509181752,,40.94573309115849,,,,
2020-04-08 15:30:00,,,,442.3577052893646,,,,63.704064124582274,,,,,,,,,,,50.91990309368333,,38.59821100972368,,,,
2020-04-08 15:40:00,,,,443.20098854779485,,,,53.77016133367764,,,,,,,,,,,50.52701389588382,,40.68425024906087,,,,
2020-04-08 15:50:00,,,,443.5638278291776,,,,22.613108163905608,,,,,,,,,,,47.72662454765775,,37.723818567166376,,,,
2020-04-08 16:00:00,,,,460.5598668756034,,,,23.210932794541243,,,,,,,,,,,49.05473196414422,,41.370650250777175,,,,
2020-04-08 16:10:00,,,,347.8447278553608,,,,25.959137361304666,,,,,,,,,,,,,383.95724177476404,,,,
2020-04-08 16:20:00,,,,458.5416843438466,,,,25.016711261355486,,,,,,,,,,,,,37.303383790806066,,,,
2020-04-08 16:30:00,,,,251.68123161726143,,,,23.50792742149006,,,,,,,,,,,,,,,,,
2020-04-08 16:40:00,,,,63.08741345986536,,,,74.4938628261777,,,,26.719357940005512,,,,,,,,,,42.859453510239184,,,
2020-04-08 16:50:00,,,,19.94008069669225,,,,26.953526097265662,,21.547855828470716,,72.3207408976331,,,,,,,,,,,,,
2020-04-08 17:00:00,,,,16.175068881421467,,,,24.4488249057556,,26.252726725439373,116.73238204835079,65.49755587701567,,,,,,,,,,,,,
2020-04-08 17:10:00,,,,,,,,22.45751235036582,,24.69018573982603,,,,,,,,,,,,,,,
2020-04-08 17:20:00,,,,,,,,26.10680099854373,,25.34450097935908,,,15.0,,,,48.14429278221225,,,,,,,,
2020-04-08 17:30:00,,,,,,,,26.3155402902468,,28.74977256365959,,,15.0,,,,49.861030825631545,,,,,,,,
2020-04-08 17:40:00,,,,,,,,24.328270875245096,,21.70353958371417,,,,,,,48.63796286551923,,,,,,,,
2020-04-08 17:50:00,,,,,,,,24.741664679887702,,23.877722954583,,,,,,,,,,,,,,,
2020-04-08 18:00:00,,,,,,,,25.80243201546474,,24.77772574483776,,,,,,,,,,,,,,,
2020-04-08 18:10:00,,,,,,,,26.38109679209137,,,,,,,,,,,,,,,,,
2020-04-08 18:20:00,,,,,,,,25.843455912252043,,,,,,,,,,,,,,,,,
2020-04-08 18:30:00,,,,,,,,26.820044533681664,,,,,,,,,,,,,,,,,
2020-04-08 18:40:00,,,,,,,,26.063676054688173,,,,,,,,,,,,,,,,,
2020-04-08 18:50:00,,,,,,,,27.011378067616874,,,,,,,,,,,,,,,,,
2020-04-08 19:00:00,,,,,,,,963.9474554706419,,,,,,,,,,,,,,,,,
2020-04-08 19:10:00,,,,,,,,23.188975799452766,,,,,,,,,,,,,,,,,
2020-04-08 19:20:00,,,,,,,,24.86317275197168,,21.0874349801986,,,,,,,,,,,,,,,
2020-04-08 19:30:00,,,,,,,,26.192775631196906,,26.585843549962558,,,,,,,,,,,,,,,
2020-04-08 19:40:00,,,,,,,,24.072362290700184,,26.036969227815607,,,,,,,,,,,,,,,
2020-04-08 19:50:00,,,,,,,,23.9450954040387,,27.16745715390031,,,,,,,,,,,,,,,
2020-04-08 20:00:00,,,,,,,,23.10842436257989,,24.575005343151773,,,,,,,,,,,,,,,
2020-04-08 20:10:00,,,,,,,,19.90599266036053,,23.319427263839287,,,,,,,,,,,,,,,
2020-04-08 20:20:00,,,,,,,,20.152337068028462,,25.128473553842177,,,,,,,,,,,,,,,
2020-04-08 20:30:00,,,,,,,,19.78005952946445,,24.860040819883427,,,,,,,,,,,,,,,
2020-04-08 20:40:00,,,,,,,,21.712371807896233,,29.397708576771716,,,,,,,,,,,,,,,
2020-04-08 20:50:00,,,,,,,,21.707378295859236,,28.34803716022212,,,,,,,,,,,,,,,
2020-04-08 21:00:00,,,,,,,,691.2482929684196,,26.041702991901442,,,,,,,,,,,,,,,
2020-04-08 21:10:00,,,,,,,,71.76762742243507,,24.676471808456512,,,,,,,,,,,,,,,
2020-04-08 21:20:00,,,,,,,,20.154052791840204,,33.322336754315636,,,,,,,,,,,,,,,
2020-04-08 21:30:00,,,,,,,,21.210649224696887,,29.99125192862992,,,,,,,,,,,,,,,
2020-04-08 21:40:00,,,,,,,,22.22973176919249,,27.95848618149273,,,,,,,,,,,,,,,
2020-04-08 21:50:00,,,,,,,,25.35574491751889,,28.561233932470945,,,,,,,,,,,,,,,
2020-04-08 22:00:00,,,,,,,,20.727565635068427,,26.2491109371106,,,,,,,,,,,,,,,
2020-04-08 22:10:00,,,,,,,,23.836389287284323,,25.732832283453355,,,,,,,,,,,,,,,
2020-04-08 22:20:00,,,,,,,,17.941303920432247,,26.734538134363397,,,,,,,,,,,,,,,
2020-04-08 22:30:00,,,,,,,,20.92956285200382,20.84888729401701,28.87070391659236,,,,,,,,,,,,,,,
2020-04-08 22:40:00,,,,,,,,20.93573314433046,24.547902899820752,28.478214929183327,,,,,,,,,,,,,,,
2020-04-08 22:50:00,,,,,,,,21.714553079320773,29.12326488000525,26.355914498898677,,,,,,,,,,,,,,,
2020-04-08 23:00:00,,,,,,,,23.4694957354845,27.40216935693925,25.81404287446276,,,,,,,,,,,,,,,
2020-04-08 23:10:00,,,,,,,,23.181511603758587,25.222115903290693,27.99211364924352,,,,,,,,,,,,,,,
2020-04-08 23:20:00,,,,,,,,24.414443928715443,27.000572136519686,685.3687139261345,,,,,,,,,,,,,,,
2020-04-08 23:30:00,,,,,,,,21.214674344108122,27.55088613126032,28.794788810380645,,,,,,,,,,,,,,,
2020-04-08 23:40:00,,,,,,,,24.78070218657177,23.16924658358129,25.177425514676838,,,,,,,,,,,,,,,
2020-04-08 23:50:00,,,,,,,,23.114138878017613,25.808843675759192,25.641415621899746,,,,,,,,,,,,,,,
2020-04-09 00:00:00,,,,,17.444464875207988,,,21.747862519266768,26.57162375817848,27.56761363595895,,,,,,,,,,,,,,,
2020-04-09 00:10:00,,,,,22.0973399142248,,,21.882491527450814,261.88145996497656,24.520516619658856,,,,,,,,,,,,,,,
2020-04-09 00:20:00,,,,,20.735916292048415,,,22.3551941640654,24.454749254812487,28.2369521719837,,,,,,,,,,,,,,,
2020-04-09 00:30:00,,,,,853.1958732088533,,,22.85432004103089,25.268354721327857,26.518093750610824,,,,,,,,,,,,,,,
2020-04-09 00:40:00,,,,,22.500364547135504,,,23.920612530546393,24.302654216145662,26.510027458355204,,,,,,,,,,,,,,,
2020-04-09 00:50:00,,,,,18.26300409423361,,,21.080649318565637,24.56212928399261,25.76214499217105,,,,,,,,,,,,,,,
2020-04-09 01:00:00,,,,,20.898665860793407,,,1012.2816548256827,23.961646993264353,23.81158851883767,,,,,,,,,,,,,,,
2020-04-09 01:10:00,,,,,20.75584932365464,,,21.195227547664796,25.46771369723906,24.30929686742383,,,,,,,,,,,,,,,
2020-04-09 01:20:00,,,,,20.74104088586895,,,25.575244094516673,28.48990260384597,25.04017848006404,,,,,,,,,,,,,,,
2020-04-09 01:30:00,,,,,18.83476013363023,,,21.397880275017236,25.584167027366618,26.361671527624768,,,,,,,,,,,,,,,
2020-04-09 01:40:00,,,,,16.686560910383403,,,20.98948194009521,29.099741044864874,23.71909482290411,,,,,,,,,,,,,,,
2020-04-09 01:50:00,,,,,20.68636286237788,,,22.018401738291182,31.789780020478176,29.93430796635269,,,,,,,,,,,,,,,
2020-04-09 02:00:00,,,,,21.63677581899796,,,21.50729737628593,27.720809444611586,23.115239221990706,,,,,,,,,,,,,,,
2020-04-09 02:10:00,,,,,20.830034113728136,,,23.11706916567772,29.866713507415966,27.368465320375837,,,,,,,,,,,,,,,
2020-04-09 02:20:00,,,,,22.56047110252539,,,21.76861878421074,33.529289458771146,26.66895833778225,,,,,,,,,,,,,,,
2020-04-09 02:30:00,,,,,20.39727286248964,,,25.115209393736176,27.47561610442595,27.292174801322716,,,,,,,,,,,,,,,
2020-04-09 02:40:00,,,,,20.411836639082864,,,25.14711852516924,27.260353627817107,26.747729781086782,,,,,,,,,,,,,,,
2020-04-09 02:50:00,,,,,19.09111257415523,,,24.000015618960838,27.17908462539092,28.85622610700811,,,,,,,,,,,,,,,
2020-04-09 03:00:00,,,,,21.19536692826912,,,21.76106671844534,28.61276129799069,30.24354783599162,,,,,,,,,,,,,,,
2020-04-09 03:10:00,,,,,19.29640247858425,,,21.94251289259034,27.667333428743767,27.133721206973977,,,,,,,,,,,,,,,
2020-04-09 03:20:00,,,,,23.92612933603964,,,26.068793436962146,25.489148926145358,33.00164718483799,,,,,,,,,,,,,,,
2020-04-09 03:30:00,,,,,21.645956917549558,,,23.65595855975614,28.66958980102487,26.59650380157384,,,,,,,,,,,,,,,
2020-04-09 03:40:00,,,,,20.29981811259163,,,21.142878424695205,24.25480420780279,25.69825981048222,,,,,,,,,,,,,,,
2020-04-09 03:50:00,,,,,22.385229279922328,,,22.670315435429192,27.496966981836785,28.612719394430425,,,,,,,,,,,,,,,
2020-04-09 04:00:00,,,,,20.464053714415904,,,19.521191476843217,26.17538294231349,29.70510705518856,,,,,,,,,,,,,,,
2020-04-09 04:10:00,,,,,23.3615994217702,,,26.893925458491527,31.212135531181445,25.964420594403077,,,,,,,,,,,,,,,
2020-04-09 04:20:00,,,,,20.428760976489716,,,21.475886825555854,25.619195586642647,26.904810161709882,,,,,,,,,,,,,,,
2020-04-09 04:30:00,,,,,246.5983439160257,,,27.025890782739733,674.5562428415409,26.874827371622626,,,,,,,,,,,,,,,
2020-04-09 04:40:00,,,,,20.0065745063455,,,23.11889387967069,25.701351724727576,28.89613881969316,,,,,,,,,,,,,,,
2020-04-09 04:50:00,,,,,21.18417655936941,,,25.28567915585763,29.314036532008394,26.67807072464867,,,,,,,,,,,,,,,
2020-04-09 05:00:00,,,,,21.41633921497446,,,21.53814513617839,25.84405571763521,27.45921356965756,,,,,,,,,,,,,,,
2020-04-09 05:10:00,,,,,28.36642404716736,,,25.20141992866952,27.298142532616428,27.98518276382308,,,,,,,,,,,,,,,
2020-04-09 05:20:00,,,,,21.52420360757463,,,24.055677181923585,28.469173916196752,23.512874293849787,,,,,,,,,,,,,,,
2020-04-09 05:30:00,,,,,19.65350794612096,,,22.401485399731836,26.95683778651443,,,,,,,,,,,,,,,,
2020-04-09 05:40:00,,,,,21.675383489468334,,,23.26023714384096,27.515647506557322,,,,,,,,,,,,,,,,
2020-04-09 05:50:00,,,,,20.409250918079838,,,24.09234422806973,27.885607647996416,,,,,,,,,,,,,,,,
2020-04-09 06:00:00,,,,,21.922626164136943,,,23.881961557603237,28.99973032190492,29.899588910572845,,,,,,,,,,,,,,,
2020-04-09 06:10:00,,,,,21.63383640264385,,,22.503952202874174,26.11609809417838,29.90747612830534,,,,,,,,,,,,,,,
2020-04-09 06:20:00,,,,,21.85226776476845,,,25.50811898799994,31.331161811661282,29.44190621043212,,,,,,,,,,,,,,,
2020-04-09 06:30:00,,,,,20.495462636084614,,,24.320615187735623,28.336678324530524,26.19399999564873,,,,,,,,,,,,,,,
2020-04-09 06:40:00,,18.838578669778485,,,22.587543034760685,,,23.99727860793084,28.987536637984377,28.644098859312702,,,,,,,,,,,,,,,
2020-04-09 06:50:00,,21.538626961470065,19.194439061019875,,22.235854556045503,,26.29047747801795,25.686330552449217,28.430012798439726,28.644055244463352,,,,,,,,,,,,,,,
2020-04-09 07:00:00,,,,,,,20.60828971063401,24.228414682325603,26.66401409125336,29.249151510696727,,,,,,,,,,,,,,,
2020-04-09 07:10:00,,,,,,,,22.939394813078785,26.648912899025998,29.590929229991588,,,,,,,,,,,,,,,
2020-04-09 07:20:00,,,,,,,,684.4668975415907,28.520171071663963,28.456581202218967,,,,,,,,,50.68943501038829,,,,,,
2020-04-09 07:30:00,,,,,,,,26.217450252216263,31.658817357171944,30.181616329462024,,,,,,,,,355.10077446336504,,,,,,
2020-04-09 07:40:00,,,,22.795925663899627,,,,21.21967619766388,29.149168073573637,27.22819428937288,,,,,,,,,188.76529396103697,,53.376676868889206,,,,
2020-04-09 07:50:00,25.706298115592613,,,,,,,28.16723763669839,33.153246856873935,646.1112363889233,,,,,,,50.10199770772339,,49.572069026087526,,44.603986202432004,,,,
2020-04-09 08:00:00,,,,,,,,23.53800602006894,25.453834293878064,25.06797357917953,,,,,40.25189943872062,,,,53.471276326836566,,45.77524441922708,,,,
2020-04-09 08:10:00,,,,,,,,24.83247148741858,32.862545766375504,27.916026167504654,,,,,87.56434237119343,,,,53.09861743394639,,43.46607013674152,,,,
2020-04-09 08:20:00,,,,,,,,25.960027996142315,27.873922193917924,28.221638119664195,,,,,89.51048648327276,,,,77.64009802467844,,48.23472558637781,,,,
2020-04-09 08:30:00,,,,,,,,22.30591774577863,726.8876196474022,28.98716093229981,,,,,88.46737071049839,,,,97.10473249649333,,46.24446625476054,,,,
2020-04-09 08:40:00,,,,,,25.05442836021133,,27.17839076249405,27.91845665149846,31.90806518267488,,,,,86.42170775756766,,,,54.93868639180442,,42.71628557442678,,,,
2020-04-09 08:50:00,,,,,,,,27.913653074558724,29.863973508157873,30.87833975899577,,,,,88.21373627189452,,,,52.97418269640061,,698.3190317404589,,,,
2020-04-09 09:00:00,,,,,,,,27.844253160685447,26.450736775437456,28.49341872178981,,,,,87.71698107674635,,,,60.901226819128844,,45.18629643751864,,,,
2020-04-09 09:10:00,,,,,,,,22.74732664589064,,31.08231280008883,,,,,91.36590278664421,,,,64.80478719534426,,48.22638716741769,,,,
2020-04-09 09:20:00,,,,,,,,25.907882029425718,,24.467351976413664,,,,,93.02301811692585,,,,55.25594074369578,,692.4625744949196,,,,
2020-04-09 09:30:00,,,,,,,,27.025872135282928,,25.655795152991985,,,,,85.77790599124171,,,,53.425784162503355,,45.19216916882327,,,,
2020-04-09 09:40:00,,,,,,,,27.028522693039022,,26.455292270034604,,,,,88.86388458445509,,,,57.383466708598064,,49.15690705972099,,,61.10756908147923,
2020-04-09 09:50:00,,,,,,,,30.671329596618506,29.86079730407764,28.19337263034421,,,,,91.05244161747045,,,,52.6891051910392,,786.3188110954808,,,,
2020-04-09 10:00:00,,,,,,,,25.09392310835802,,28.361569424629625,,,,,844.0153370036717,,,,58.81569823980102,,49.67495805578615,,,,
2020-04-09 10:10:00,,,,,,,,21.967754746443397,,28.79538698639385,,,,,89.20610379926333,,,,53.669825760021325,,46.52222261043372,,,,
2020-04-09 10:20:00,,,,,,,,28.855435499849037,,30.020475836954347,,,,,89.2384385083098,,,,54.18786825282099,,44.88434429498024,,,,
2020-04-09 10:30:00,,,,,,,,21.07317156038984,,28.87553330589785,,,,,90.82513217531346,,,,91.67250242006823,48.25337737049596,44.785552164682514,,,,
2020-04-09 10:40:00,,,,,,,,,,719.2691045751068,,,,,831.275880651054,,,,55.110552485754525,,45.06455638260313,,,,
2020-04-09 10:50:00,,,,,,,,,,28.230565205019307,,,,,90.25272226034208,,,,53.42118017979107,,876.3352277223119,,,,
2020-04-09 11:00:00,,,,,,,,,,29.00622195850995,,,,,90.18558842955677,,,,55.60129443953079,,45.354512549525566,,,,
2020-04-09 11:10:00,,,,,,,,,,29.399324094848772,,,,,89.81480850388202,,,,1077.9708242932643,,49.51779367841192,,,,
2020-04-09 11:20:00,,,,,,,,,,29.974120012207397,,,,,91.74881162385687,,,,55.63135248209569,,44.64151362718478,,,,
2020-04-09 11:30:00,,,,,,,,,,32.05384808574705,,,,,88.31630697361705,,,,55.22885288088633,,49.47557014222888,,,,
2020-04-09 11:40:00,,,,,,,,,,29.271929335831686,,,,,86.64931562279075,,,,87.49074650623278,,43.10384707007823,,,,
2020-04-09 11:50:00,,,,,,,,,,27.55047660269246,,,,,462.51796205260894,,,,54.661378353774474,,47.50449621387156,,,,
2020-04-09 12:00:00,,,,,,,,20.173703015029247,,27.89061711709236,,,,,87.52966720278717,,,,56.85229118399808,,790.875255098609,,,,
