Timestamp,mobile-49,mobile-36_x,mobile-9_x,mobile-17_x,mobile-19_x,mobile-46_x,mobile-47_x,mobile-6_x,mobile-40_x,mobile-15_x,mobile-44_x,mobile-39_x,mobile-20_x,mobile-37_x,mobile-21_x,mobile-43_x,mobile-33_x,mobile-23_x,mobile-10_x,mobile-34_x,mobile-8_x,mobile-24_x,mobile-1_x,mobile-27_x,mobile-7_x,mobile-5_x,mobile-13_x,mobile-4_x,mobile-31_x,mobile-32_x,mobile-22_x,mobile-14_x,mobile-42_x,mobile-12_x,mobile-37_y,mobile-44_y,mobile-38,mobile-19_y,mobile-5_y,mobile-40_y,mobile-36_y,mobile-15_y,mobile-20_y,mobile-4_y,mobile-2_x,mobile-33_y,mobile-23_y,mobile-11,mobile-24_y,mobile-7_y,mobile-27_y,mobile-6_y,mobile-47_y,mobile-17_y,mobile-1_y,mobile-46_y,mobile-9_y,mobile-39_y,mobile-42_y,mobile-13_y,mobile-31_y,mobile-10_y,mobile-16_x,mobile-12_y,mobile-8_y,mobile-40,mobile-41_x,mobile-39_x,mobile-17,mobile-25_x,mobile-47_x,mobile-6,mobile-36,mobile-15_x,mobile-4,mobile-35_x,mobile-2_y,mobile-24_x,mobile-19,mobile-20_x,mobile-27_x,mobile-43_y,mobile-9_x,mobile-23_x,mobile-42_x,mobile-31_x,mobile-44_x,mobile-16_y,mobile-12,mobile-8,mobile-7,mobile-25_y,mobile-46_x,mobile-35_y,mobile-33_x,mobile-20_y,mobile-23_y,mobile-34_y,mobile-24_y,mobile-45_x,mobile-31_y,mobile-27_y,mobile-47_y,mobile-22_y,mobile-42_y,mobile-14_y,mobile-44_y,mobile-21_y,mobile-20,mobile-33_y,mobile-37,mobile-41_y,mobile-23,mobile-34,mobile-24,mobile-10,mobile-32_y,mobile-31,mobile-27,mobile-35,mobile-15_y,mobile-47,mobile-45_y,mobile-13,mobile-22,mobile-39_y,mobile-9_y,mobile-46_y
2020-04-06 11:20:00,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,37.0,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,34.86615,,,,,,,,,,,,,,30.0,,,37.0,,,,,,,,46.0,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,49.0,,39.0,,47.0,,,
2020-04-06 11:30:00,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,38.0,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,34.90745,,,,,,,,,,,,,,31.0,,,39.0,,,,,,,,46.0,,,,,,,,,37.0,,,,,,,,23.0,,,,,,,,,,,,,48.0,,39.0,,46.0,,,
2020-04-06 11:40:00,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,37.0,,,,,,48.0,,,,,,,,,,17.0,,,,,,,,,,,,37.0,,,,,,,,,,37.96835,,,,,,,,,,,,,,32.0,,,37.0,,,,,,,,46.0,,,,,,,,,47.0,,,,,,,,27.0,,,,,,,,,,,36.0,,52.0,,42.0,,47.0,,,
2020-04-06 11:50:00,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,36.0,,,,,,49.0,,,,,,,,,,18.0,,,,,,,,,,,,37.0,,,,,,,,,,37.99005,,,,,,,,,,,,,,33.0,,,37.0,,,,,,,,44.0,,,,27.0,,,,,,,,,,,,,24.0,,,,,,29.0,,,,,37.0,,47.0,,37.0,,48.0,,,
2020-04-06 12:00:00,,,,,,,,,,,,,46.0,,,,,,,,,,,37.0,,,,40.0,,,51.0,,,50.0,,,,,,,,,,17.0,,,,,,,,,,,,36.0,,,,,,,,,,41.0471,,,,,,,,,,,,,,31.0,,,37.0,,,,,,,,,,,,,,,,,,,,46.0,,,,,25.0,,,,,,,,,,,,,51.0,,37.0,,,,,
2020-04-06 12:10:00,,,,,,,,,,,,,44.0,,,,,,,,,,,36.0,,,,36.0,,,,,,47.0,,,,,,,,,,18.0,,,,,,,,,26.0,,,38.0,,,,,,,,,,46.0961,,,,,,,,,,,,,28.0,32.0,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,51.0,,41.0,,,,,
2020-04-06 12:20:00,,,,,,,,,,,,,51.0,,,,,,,,,,,35.0,,,,40.0,,,,51.0,,50.0,,,,,,,,,,18.0,,,,,,,,,29.0,,,38.0,,,,,,,,,,38.14615,,,,,,,,,,,,,,31.0,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,49.0,,39.0,,,,,
2020-04-06 12:30:00,,,,,,,,,,,,,46.0,,,,,,,,,,,39.0,,,,36.0,,,,43.0,,,,,,,,,,,,18.0,,,,,,,,,29.0,,,37.0,,,,,,,,,,41.16225,,,,,,,,,,,,,,32.0,,,36.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,25.0,,,,,,,,,,,,,49.0,,37.0,,,,,
2020-04-06 12:40:00,,,,,,14.0,,,,,,,47.0,,,,,,,,,,,36.0,,,,36.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,27.0,,,36.0,,,,,,,,,,38.2032,,,,,,,,,,,,,,32.0,,,37.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,27.0,,,,,,,,,,,,,52.0,,40.0,,,,,
2020-04-06 12:50:00,,,,,,17.0,,,,,,,46.0,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,28.0,,,36.0,,,,,,,,,,38.24835,,,,,,,,,,,,,,30.0,,,37.0,,,,,,,,,,,,,,,20.0,,,,46.0,,,,14.0,,22.0,,,,,,,,,,,,,48.0,,36.0,,,,,
2020-04-06 13:00:00,,,,,,17.0,,,,,,,49.0,,,,,,27.0,,,,,,,,,37.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,27.0,,,36.0,,,,,,,,,,40.3033,,,,,,,,,,,,,,31.0,,,36.0,,,,,,,,,,,,,,33.0,20.0,,,,45.0,,,,,,23.0,,,,,,,29.4,21.0,37.0,,,,48.0,,39.0,,,,,
2020-04-06 13:10:00,,,,,,17.0,,,,,,,48.0,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,22.0,,,,18.0,,,,,,,,,,,,37.0,,,,,,,,,,37.33795,,,,,,,,,,,,,,31.0,,,37.0,,,,,,,,,,,,,,,,,,,47.0,,,,,,25.0,,,,,,,33.4,,37.0,,,,48.0,,38.0,,,,,
2020-04-06 13:20:00,44.392,,,,,17.0,,,,,,,49.0,,,,,,,29.0,,,,,,,,37.0,,,,,,,,,,,,12.0,,,,18.0,,,,,,,,,,,,37.0,,,,,,,,,,32.39115,,,,,,,,,,,,,,30.0,,,36.0,,,,,,,,,,,,,,,,,,,47.0,,,,,,25.0,,,,,,,,,36.0,,,,49.0,,40.0,,,,,
2020-04-06 13:30:00,40.4,,,,,16.0,,,,,,,51.0,,,,,,,28.8,,,,,,,,37.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,33.4,,38.0,,,,,,,,,,36.4426,,,,,,,,,,,,,,30.0,,,37.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,26.0,,,,,,,,,34.0,,,,52.0,,40.0,,,,,
2020-04-06 13:40:00,45.404,,,,,16.0,,,,,,,45.0,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,33.8,,37.0,,,,,,,,,,40.4839,,,,,,,,,,,,,,30.0,,,40.0,,,,,,,,,,,,,,,,,,,47.0,,,,,,29.0,,,,,,,,,36.0,,,,50.0,,37.0,,,,,
2020-04-06 13:50:00,45.302,,,,,16.0,,,,,,,45.0,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,36.0,,,,,,,,,,39.48705,,,,,,,,,,,,,,30.0,,,35.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,22.0,,,,,,,,,35.0,,,,50.0,,40.0,,,,,
2020-04-06 14:00:00,48.31,,,,,16.0,,,,,,,52.0,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,36.0,,,,,,,,,,40.55565,,,,,,,,,,,,,,30.0,,,37.0,,,,,,,,,,,,,,,,,,,47.0,,,,,,24.0,,,,,,,,,35.0,,,,50.0,,40.0,,,,,
2020-04-06 14:10:00,40.201,,,,,17.0,,,,,,,48.0,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,37.0,,,,,,,,,,39.5987,,,,,,,,,,,,,,30.0,,,38.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,24.0,,,,,,,,,35.0,,,,50.0,,37.0,,,,,
2020-04-06 14:20:00,53.198,,,,,19.0,,,,,,,51.0,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,37.0,,,,,,,,,,38.64385,,,,,,,,,,,,,,31.0,,,37.0,,,,,,,,,,,,,,,,,,,47.0,,,,,,23.0,,,,,,,,,37.0,,,,52.0,,38.0,,,,,
2020-04-06 14:30:00,39.204,,,,,20.0,,,,,,,45.0,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,38.0,,,,,,,,,,41.654,,,,,,,,,,,,,,810.0657901821318,,,38.0,,,,,,,,,,,,,,,,,,,44.0,,,,,,24.0,,,,,,,,,36.0,,,,51.0,,42.0,,,,,
2020-04-06 14:40:00,42.211000000000006,,,,,14.0,,,,,,,49.0,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,38.0,,,,,,,,,,41.7121,,,,,,,,,,,,,,31.0,,,35.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,24.0,,,,,,,,,36.0,,,,51.0,,38.0,,,,,
2020-04-06 14:50:00,40.093,,,,,18.0,,,,,,,44.0,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,38.0,,,,,,,,,,35.77615,,,,,,,,,,,,,,31.0,,,36.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,25.0,,,,,,,,,35.0,,,,49.0,,38.0,,,,,
2020-04-06 15:00:00,40.102,,,,,15.0,,16.0,,,,,45.0,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,37.0,,,,,,,,,,36.7975,,,,,,,,,,,,,,30.0,,,36.0,,,,,,,,,,,,,,,,,,,48.0,,,,14.0,,24.0,,,,,,,,,36.0,,,,47.0,,40.0,,,,,
2020-04-06 15:10:00,42.1,,,,,17.0,,17.0,,,,,49.0,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,37.0,,,,,,,,,,36.85385,,,,,,,,,,,,,,31.0,,,37.0,,,,,,,,,,,,,,,,,,,48.0,,,,,,25.0,,,,,,,,,36.0,,,,49.0,,40.0,,,,,
2020-04-06 15:20:00,41.1,,,,,15.0,,,,,,,48.0,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,782.6777425320009,,,,,,,,,,35.89165,,,,,,,,,,,,,,31.0,,,37.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,24.0,,,,,,,,,35.0,,,,51.0,,38.0,,,,,
2020-04-06 15:30:00,41.1,,,,,19.0,,,,,,,53.0,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,38.0,,,,,,,,,,38.9431,,,,,,,,,,,,,,33.0,,,37.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,26.0,,,,,,,,,35.0,,,,50.0,,40.0,,,,,
2020-04-06 15:40:00,40.11,,,,,18.0,,,,,,,47.0,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,35.0,,,,,,,,,,37.97565,,,,,,,,,,,,,,31.0,,,40.0,,,,,,,,,,,,,,,,,,,49.0,,,,,,24.0,,,,,,,,,38.0,,,,50.0,,40.0,,,,,
2020-04-06 15:50:00,40.0,,,,,20.0,,,,,,,49.0,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,36.0,,,,,,,,,,38.00365,,,,,,,,,,,,,,32.0,,,37.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,24.0,,,,,,,,,907.2580983215514,,,,49.0,,36.0,,,,,
2020-04-06 16:00:00,44.002,,,,,19.0,,,,,,,45.0,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,39.0,,,,,,,,,,40.06805,,20.0,,,,,,,,,,,,31.0,,,37.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,26.0,,,,,,,,,,,37.0,,48.0,,38.0,,,,,
2020-04-06 16:10:00,42.997,,,,,14.0,,,,,,,50.0,,,,,,,,,,,,,,48.0,38.0,,,,,,,,,,,20.0,16.0,,,,16.0,,,,,,,,,,,,36.0,,,,,,,,,,35.1048,,18.0,,,,,,,,,,,,33.0,,,36.0,,,,,,,,,,,,27.0,,,,,52.0,,48.0,,,,,,24.0,,,,,,,,,,,48.0,,52.0,,38.0,,,,,
2020-04-06 16:20:00,44.886,,,,23.0,,,,,,,,51.0,,,,,,,,,,,,,46.0,49.0,35.0,,,,,,,,,,,18.0,21.0,,,,18.0,,,,,,,,,,,,37.0,,,,,,,,,,37.11705,,,,,,,18.0,,,,,,,31.0,,,36.0,44.0,,37.0,38.0,,,,,,,,26.0,,,,,28.0,,47.0,,,,,,18.0,,,,,,,,,,,,,50.0,,,,,,,
2020-04-06 16:30:00,40.9,,,,18.0,,,,,,,,50.0,,,,,,,,,,36.0,,46.0,699.8700419732556,48.0,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,37.0,,47.0,,,,,,,46.0,37.1755,,,,,,,22.0,,,28.0,,,,31.0,,,,50.0,508.9870168554786,38.0,39.0,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,40.0,,,,40.0,,,,
2020-04-06 16:40:00,41.9,,,,,,,,,,,22.0,48.0,,,52.0,,16.0,,,,,35.0,,47.0,,,,,,,,,,,,,24.0,,,,,,20.0,,,,,45.0,40.0,,,,,,,,49.0,,,,,,,47.0,39.20945,,,,,,,,,,48.0,,,,,,,,,49.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,38.0,,,,40.0,,,,
2020-04-06 16:50:00,42.9,,,,,,,,,,,,,,,52.0,,,,,,,,,50.0,,,,,36.0,,,,,,,,,,,,,,,,,,,43.0,34.0,,,,,,,,10.0,,,,,,,,36.24375,,,,,,,,,,,,,,,,,,,53.0,38.0,38.0,,,,,,,,,32.0,,,,,,,,,,,,,,,,,17.0,,,,,36.0,,,,,,39.0,,,,
2020-04-06 17:00:00,35.901,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,42.0,,,,,41.898999999999994,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,39.0,39.0,,,,,60.898,,,,,29.0,,,,,,,,,,,,,,56.0,,17.0,,,,,35.0,,,,,,40.0,,,,
2020-04-06 17:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,48.0,,50.0,,,,,,,,,,,,,,,,42.0,,,,,,,,10.0,49.0,,,,49.0,,,,,,,,,,,,,,,,,,,,,,49.0,40.0,37.0,,,,,56.907,,,,,32.0,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,41.0,,,,
2020-04-06 17:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,46.0,,,,,,,,10.0,48.0,,,,52.0,,,,,,,,,,,,,,52.803000000000004,,,,,,,,48.0,36.0,37.0,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,44.0,44.8,,,,,,,10.0,47.0,,,,49.0,,,,,,,,,,,,,,60.8,,,,,,,,49.0,38.0,36.0,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 17:40:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,46.0,,,,,,,,10.0,51.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,50.0,37.0,36.0,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 17:50:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,48.0,,,,,,,,10.0,54.0,,,,50.0,,,,,,,,,,,,,,,,,,,,,,48.0,38.0,37.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,39.0,,,,
2020-04-06 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,46.0,,,,,,,,10.0,52.0,,,,44.0,,,,,,,,,,,,,,,,,,,,,,50.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 18:10:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,52.0,,,,,,,,10.0,54.0,,,,45.0,,,,,,,,,,,,,,,,,,,,,,50.0,36.0,44.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 18:20:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,42.0,,,,,,,,10.0,47.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,47.0,37.0,42.0,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,44.0,,,,,,,,10.0,49.0,,,,45.0,,,,,,,,,,,,,,,,,,,,,,48.0,40.0,37.0,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 18:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,46.0,,,,,,,,9.0,48.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,57.0,40.0,38.0,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 18:50:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,42.0,,,,,,,,10.0,50.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,49.0,42.0,38.0,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,46.0,,,,,,,,10.0,51.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,49.0,39.0,38.0,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 19:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,54.0,,,,,,,,10.0,47.0,,,,842.1217939858009,,,,,,,,,,,,,,,,,,,,,,47.0,41.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-06 19:20:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,52.0,,,,,,,,9.0,49.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,52.0,41.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,48.0,,,,,,,,9.0,48.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,49.0,39.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
2020-04-06 19:40:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,40.0,,,,,,,,10.0,49.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,51.0,38.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
2020-04-06 19:50:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,44.0,,,,,,,,10.0,49.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,48.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,49.0,,,,,,,,,,,,,,,,,,,,,,49.0,37.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 20:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,48.0,38.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 20:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,48.0,39.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 20:30:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,47.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,49.0,37.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 20:40:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,49.0,40.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 20:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,
2020-04-06 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,49.0,40.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 21:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,51.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,49.0,38.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 21:20:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,48.0,38.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 21:30:00,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,53.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,49.0,37.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 21:40:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,,,,,,,,,,,,,,,,,,,,,50.0,37.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-06 21:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,56.0,,,,51.0,,,,,,,,,,,,,,,,,,,,,,49.0,38.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
2020-04-06 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,49.0,39.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 22:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,53.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,49.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 22:20:00,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,51.0,,,,,,,,,,,,,,,,,,,,,,50.0,38.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,
2020-04-06 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,487.2038555843866,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,48.0,,,,,,,,,,,,,,,,,,,,,,51.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 22:40:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,49.0,,,,,,,,,,,,,,,,,,,,,,49.0,35.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
2020-04-06 22:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,50.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,50.0,36.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
2020-04-06 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,51.0,,,,49.0,,,,,,,,,,,,,,,,,,,,,,49.0,37.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
2020-04-06 23:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,51.0,,,,,,,,,,,,,,,,,,,,,,48.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
