Timestamp,mobile-19,mobile-18,mobile-20,mobile-17,mobile-5,mobile-38,mobile-4,mobile-36,mobile-16,mobile-2,mobile-7,mobile-27,mobile-47,mobile-1,mobile-44,mobile-15,mobile-9,mobile-25,mobile-3,mobile-41,mobile-23,mobile-37,mobile-50,mobile-31,mobile-13,mobile-10,mobile-11
2020-04-07 23:40:00,,,,,,,,,,,,,,,38.0,53.576,,,,,,,,,,,
2020-04-07 23:50:00,,,,,,,,,,,,,,,44.0,55.795,,,,,,,,,,,
2020-04-08 00:00:00,,,,,,,,,,,,,,,42.0,59.901,,,,,,,,,,,
2020-04-08 00:10:00,,,,,,,,,,,,,,,44.0,55.996,,,,,,,,,,,
2020-04-08 00:20:00,,,,,,,,,,,,,,,46.0,57.997,,,,,,,,,,,
2020-04-08 00:30:00,,,,,,,,,,,,,,,54.0,58.108,,,,,,,,,,,
2020-04-08 00:40:00,,,,,,,,,,,,,,,44.0,60.1,,,,,,,,,,,
2020-04-08 00:50:00,,,,,,,,,,,,,,,44.0,58.133,,,,,,,,,,,
2020-04-08 01:00:00,,,,,,,,,,,,,,,52.0,64.209,,,,,,,,,,,
2020-04-08 01:10:00,,,,,,,,,,,,,,,58.0,62.223,,,,,,,,,,,
2020-04-08 01:20:00,,,,,,,,,,,,,,,42.0,60.346,,,,,,,,,,,
2020-04-08 01:30:00,,,,,,,,,,,,,,,46.0,58.55799999999999,,,,,,,,,,,
2020-04-08 01:40:00,,,,,,,,,,,,,,,741.9485344771488,56.75100000000001,,,,,,,,,,,
2020-04-08 01:50:00,,,,,,,,,,,,,,,48.0,55.01000000000001,,,,,,,,,,,
2020-04-08 02:00:00,,,,,,,,,,,,,,,38.0,67.105,,,,,,,,,,,
2020-04-08 02:10:00,,,,,,,,,,,,,,,48.0,69.181,,,,,,,,,,,
2020-04-08 02:20:00,,,,,,,,,,,,,,,46.0,65.507,,,,,,,,,,,
2020-04-08 02:30:00,,,,,,,,,,,,,,,44.0,57.809,,,,,,,,,,,
2020-04-08 02:40:00,,,,,,,,,,,,,,,48.0,62.086000000000006,,,,,,,,,,,
2020-04-08 02:50:00,,,,,,,,,,,,,,,46.0,64.188,,,,,,,,,,,
2020-04-08 03:00:00,,,,,,,,,,,,,,,42.0,62.28100000000001,,,,,,,,,,,
2020-04-08 03:10:00,,,,,,,,,,,,,,,50.0,58.471,,,,,,,,,,,
2020-04-08 03:20:00,,,,,,,,,,,,,,,48.0,62.73400000000001,,,,,,,,,,,
2020-04-08 03:30:00,,,,,,,,,,,,,,,38.0,62.912000000000006,,,,,,,,,,,
2020-04-08 03:40:00,,,,,,,,,,,,,,,38.0,63.137,,,,,,,,,,,
2020-04-08 03:50:00,,,,,,,,,,,,,,,46.0,61.215,,,,,,,,,,,
2020-04-08 04:00:00,,,,,,,,,,,,,,,40.0,57.611,,,,,,,,,,,
2020-04-08 04:10:00,,,,,,,,,,,,,,,40.0,67.604,,,,,,,,,,,
2020-04-08 04:20:00,,,,,,,,,,,,,,,40.0,61.84,,,,,,,,,,,
2020-04-08 04:30:00,,,,,,,,,,,,,,,40.0,60.066,,,,,,,,,,,
2020-04-08 04:40:00,,,,,,,,,,,,,,,40.0,58.175,,,,,,,,,,,
2020-04-08 04:50:00,,,,,,,,,,,,,,,46.0,60.338,,,,,,,,,,,
2020-04-08 05:00:00,,,,,,,,,,,,,,,46.0,66.628,,,,,,,,,,,
2020-04-08 05:10:00,,,,,,,,,,,,,,,38.0,70.85300000000002,,,,,,,,,,,
2020-04-08 05:20:00,,,,,,,,,,,,,,,56.0,65.10300000000001,,,,,,,,,,,
2020-04-08 05:30:00,,,,,,,,,,,,,,,50.0,59.22800000000001,,,,,,,,,,,
2020-04-08 05:40:00,,,,,,,,,,,,,,,42.0,67.62899999999999,,,,,,,,,,,
2020-04-08 05:50:00,,,,,,,,,,,,,,,42.0,67.937,,,,,,,,,,,
2020-04-08 06:00:00,,,,,,,,,,,,,,,44.0,66.441,,,,,,,,,,,
2020-04-08 06:10:00,,,,,,,,,,,,,,,46.0,66.628,,,,,,,,,,,
2020-04-08 06:20:00,,,,,,,,,,,,,,,44.0,65.008,,,,,,,,,,,
2020-04-08 06:30:00,,,,,,,,,,,,,,,50.0,71.36,,,,,,,,,,,
2020-04-08 06:40:00,,,,,,,,,,,,,,,50.0,43.371,,,,,,,48.0,,,,
2020-04-08 06:50:00,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,
2020-04-08 07:00:00,,,,,,21.0,,,,,,,,12.661386733289829,50.0,,,,,,,,,,,,
2020-04-08 07:10:00,,,,22.0,,22.0,14.0,,,,,,41.0,51.898135624060224,32.0,,,,,,,,,,,,
2020-04-08 07:20:00,,44.98075,,29.0,,20.0,14.0,,,,,,,,,,,,,,,,,,,,
2020-04-08 07:30:00,,44.99125,,,,21.0,,,,,,,,,,,,,,,,,,,,,
2020-04-08 07:40:00,,,,,,24.0,,,,,,,,,,,,,,,46.0,,,,,,
2020-04-08 07:50:00,,,,,,23.0,,,,,,,,,,,,,,,44.0,,,,,,
2020-04-08 08:00:00,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,
2020-04-08 08:10:00,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,
2020-04-08 08:20:00,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,
2020-04-08 08:30:00,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,
2020-04-08 08:40:00,,,,,,22.050247252832346,,,,,,,,,,,,,32.58048904268405,,,,,,,,
2020-04-08 08:50:00,,,,,,20.99444566842139,,,,,,,,,,,,,40.514161619500754,,,,,,,,
2020-04-08 09:00:00,,,,,,21.84775469176166,,,,,,,,,,,,,39.276460645388454,,,,,,,,
2020-04-08 09:10:00,,,,,,21.768022081701627,,,,,,,,,,,,,35.0801835233764,,,,,,,,
2020-04-08 09:20:00,,,,,,21.32970318523084,,,,,,,,,,,,,36.31579163407843,,,,,,,,
2020-04-08 09:30:00,,,,,,22.002291613053746,,,,,,,,,,,,,36.765642668316644,,,,,,,,
2020-04-08 09:40:00,,,,,,20.172830005526567,,,,,,,,,,,,,41.33653957165116,,,,,,,,
2020-04-08 09:50:00,,,,,,20.579049471162268,,,,,,,,,,,,,40.268335539163296,,,,,,,,
2020-04-08 10:00:00,,,,,,21.093496807558235,,,,,,,,,,,,,36.83682263500877,,,,,,,,
2020-04-08 10:10:00,,43.98578141353384,,,,21.558992575861996,,,,,,,,,,,,,36.90802886887489,,,,,,,,
2020-04-08 10:20:00,,38.368182908901,,,,22.732617672068876,,,,,,,,,,,,,38.93323583310331,,,,,,,,
2020-04-08 10:30:00,,,,,,17.389335088044373,,,,,,,,,,,,,34.20425248489111,,,,,,,,
2020-04-08 10:40:00,,,,,,23.171235091151576,,,,,,,,,,,,,36.166965677645976,,,,,,,,
2020-04-08 10:50:00,,,,,,21.438543274821434,,,,,,,,,,,,,38.456080918197735,,,,,,,,
2020-04-08 11:00:00,,,,,,23.289602998475903,,,,,,,,,,,,,35.262086436815466,,,,,,,,
2020-04-08 11:10:00,,,,,,21.02830508801265,,,,,,,,,,,,,37.04276970930462,,,,,,,,
2020-04-08 11:20:00,,,,,,21.866708121586427,,,,,,,,,,,,,37.27537330930794,,,,,,,,
2020-04-08 11:30:00,,,,,,21.59571554652679,,,,,,,,,,,,,35.119889276929776,,,,,,,,
2020-04-08 11:40:00,,,,,,23.645964415104004,,,,,,,,,,,,,39.14867740322378,,,,,,,,
2020-04-08 11:50:00,,,,,,22.249750002928433,,,,,,,,,,,,,40.879770081314675,,,,,,,,
2020-04-08 12:00:00,,,,,,21.850610060735512,,,,,,22.995049502070323,,,,,,,38.05728209150068,,,,,,,,
2020-04-08 12:10:00,,,,,,22.451996313706413,,,,,,21.93949215193228,,,,,,,39.470918789316386,,,,,,,,
2020-04-08 12:20:00,,,,,,21.241283497729725,8.355221043914309,,,,,,,,,,,,37.12989343316272,,,,,,,,
2020-04-08 12:30:00,,,,,,20.611956072470832,,,,,,,,,,,,,41.6145453791956,,,,,,,,
2020-04-08 12:40:00,,,,,24.56450296261143,20.016267455430423,,,,,,,,,,,,,36.331866702294604,,,,,,,,
2020-04-08 12:50:00,,,,,23.56139119218024,672.4132004753043,,,,,,,,,,,,,38.139405692022365,,,,,,,,
2020-04-08 13:00:00,,,,,,20.040549022911968,,,,,,,,,,,,,36.31975969331378,,,,,,,,
2020-04-08 13:10:00,,,,,,21.887509571105863,,,,,,20.314394000264606,,,,,,,37.36388747164885,,,,,,,,
2020-04-08 13:20:00,,,,,,20.01995719067005,,,,,,6.530943104683086,,,,,,,605.257637100077,,,,,,,,
2020-04-08 13:30:00,,,,,22.822780479465823,20.634663221220304,,,,,,5.681241145866061,,,,,,,36.552579803146216,,,,,,,,
2020-04-08 13:40:00,,,,,6.488332277540111,23.563931951620887,,,,,,5.943746928755012,,,,,,,40.75356778961043,,,,,,,,
2020-04-08 13:50:00,,,,,5.676100558063537,19.087285374492236,,,,,,5.4719311493805876,,,,,,,40.92967162494339,,,,,,,,
2020-04-08 14:00:00,,,,,5.750834820438987,23.38685768459289,,,,,,5.813256135634316,,,,,,,35.726020877805624,,,,,,,,
2020-04-08 14:10:00,,,,,6.167193468601169,22.16944651713797,,,,,,6.678551106046447,,,,,15.0,,36.88054184627124,,,,,,,,
2020-04-08 14:20:00,,,,,5.644560823462863,18.65378035922945,,,,,,6.511565714577342,,,,,15.0,,34.76706852403705,,,,,,,,
2020-04-08 14:30:00,,,,,6.832213505184993,21.914331197100367,,,,,,7.537273516162683,,,,,,,36.84275686052069,,,,,,,,
2020-04-08 14:40:00,,,,,5.992743787879393,19.56554621857298,,,,,,6.163155520561834,,,,,,,35.98474968923975,,,,,,,,
2020-04-08 14:50:00,,,,,6.305446076088883,21.510418477430612,,,,,,7.219254774664459,,,,,,,37.71603052892672,,,,,,,,
2020-04-08 15:00:00,,,,,5.8032970206304375,20.111786075359046,,,,,,6.5549279861910765,,,,,,,39.927643555602415,,,,,,,,
2020-04-08 15:10:00,,,,,6.6206603437121645,25.323869570724252,,,,,,6.551461326288853,,,,,,,39.322743854573396,,,,,,,,
2020-04-08 15:20:00,,,,,456.4223410556318,22.84004211085605,,,,,,5.886181699462961,,,,,,,984.6350443347302,,,,,,,,
2020-04-08 15:30:00,,,,,415.0361591151926,19.51624083568327,,,,,,6.851767454830709,,,,,,,37.29896583743147,,,,,,,,
2020-04-08 15:40:00,,,,,6.564368160233022,20.31273840730458,,,,,,7.756871653513937,,,,,,,38.88592516385786,,,,,,,,
2020-04-08 15:50:00,,,,,6.380686202380179,20.463914108464465,,,,,,8.866807179201244,,,,,,,41.21569405696296,,,,,,,,
2020-04-08 16:00:00,,,,,22.903543333673905,20.70462302330498,,,,,,8.331615759051013,,,,,,,36.43275223725055,,,,,,,,
2020-04-08 16:10:00,,,,,18.762087659991398,21.90629207068764,,,,,,6.871728281136209,,45.085634665160896,,,,,39.02095254334184,,,,,,,,
2020-04-08 16:20:00,,,,,,19.908234784772734,,,,,,8.385280603667335,,9.687176149491734,,,,,40.502755283649115,,,,,,,,
2020-04-08 16:30:00,36.372,,,,,22.28447547880633,,,,,,23.61860467339332,44.926122766798684,,,,,,36.478308607424204,,,,,,,,
2020-04-08 16:40:00,36.372,,,,,18.63148350761533,,,,,,23.984658087639932,44.87503943492649,,31.95794827361153,,,,35.73154796597965,,44.634560144603384,,47.720685680087726,,,37.0,
2020-04-08 16:50:00,,,,,,,,,,,,,,,46.6687597931921,,,,38.588119971375754,,,49.15952052910703,47.794945933762506,,,37.0,
2020-04-08 17:00:00,,,,,,,,,,,,,,,44.05526648268934,,,,36.47639870663756,,,49.63587351123432,,,,,
2020-04-08 17:10:00,,,,,,,,,,,,,,,45.59217127166252,,,,,,,53.24320126660207,,,,,
2020-04-08 17:20:00,,,,,,,,,,,,,,,41.14206763783749,,,,,,,49.91839033111018,,,,,
2020-04-08 17:30:00,,,,,,,,,,,,,,,48.24464536265442,,,,,,,49.15834818149412,,,,,
2020-04-08 17:40:00,,,,,,,,,,,,,,,44.20231185936631,,,,,,,49.33175516152704,,42.86643529813472,,,
2020-04-08 17:50:00,,,,,,,,,,,,,,,49.20927528055047,47.613637390523955,,,,,,48.71272627225376,,41.546845286449425,,,
2020-04-08 18:00:00,,,,,,,,,,,,,,,44.05557005868516,59.362454209637434,,,,,,48.80484189351719,,949.4730880503188,,,
2020-04-08 18:10:00,,,,,,,,,,,,,,,59.11363133322079,61.134478338855324,,,,,,47.38866788522346,,38.764559505819506,,,
2020-04-08 18:20:00,,,,,,,,,,,,,,,42.19766160609295,66.05866768175157,,,,,,48.6119942662157,,47.177233226872865,,,
2020-04-08 18:30:00,,,,,,,,,,,,,,,41.27011783619081,57.56765123202312,,,,,,50.74720473145935,,47.36638127439253,,,49.960830382408936
2020-04-08 18:40:00,,,,,,,,,,,,,,,481.3326617574919,54.72962790611373,,,,,,49.484921101221005,,46.7669110250524,,,52.857398842146026
2020-04-08 18:50:00,,,,,,,,,,,,,,,42.36906812871112,57.95785732165036,,,,,,52.16609440452571,,47.037219365575424,,,45.69744587540257
2020-04-08 19:00:00,,,,,,,,,,,,,,,36.888767915855524,56.71574696719122,,,,,,49.195471317142115,,387.0653645613047,,,43.82752993194498
2020-04-08 19:10:00,,,,,,,,,,,,,,,48.179584398388755,53.7503405782435,,,,,,49.94783452527173,,46.040887182852295,,,213.8036497882188
2020-04-08 19:20:00,,,,,,,,,,,,,,,46.65331940977112,58.215138073886024,,,,,,,,43.70838128874718,,,42.505254866512885
2020-04-08 19:30:00,,,,,,,,,,,,,,,40.16679889916014,58.58626234134049,,,,,,,,,,,46.022870424259565
2020-04-08 19:40:00,,,,,,,,,,,,,,,42.75894407504824,60.49427973010182,,,,,,,,,,,45.443727245432264
2020-04-08 19:50:00,,,,,,,,,,,,,,,45.009805400794505,58.515328778471755,,,,,,,,,,,44.53471467408211
2020-04-08 20:00:00,,,,,,,,,,,,,,,41.06497195631797,57.510055784157714,,,,,,,,,,,46.250013884475315
2020-04-08 20:10:00,,,,,,,,,,,,,,,41.888813778217774,62.14947011114262,,,,,,,,,,,45.533582167960326
2020-04-08 20:20:00,,,,,,,,,,,,,,,46.26541599484441,54.58528025961229,,,,,,,,,,,1033.556682642426
2020-04-08 20:30:00,,,,,,,,,,,,,,,43.079672657622005,59.5816011840778,,,,,,,,,,,
2020-04-08 20:40:00,,,,,,,,,,,,,,,46.30130535557714,63.11085078819626,,,,,,,,,,,
2020-04-08 20:50:00,,,,,,,,,,,,,,,46.67200713628097,61.927770571022656,,,,,,,,,,,
2020-04-08 21:00:00,,,,,,,,,,,,,,,48.46029519927685,54.420410559733035,,,,,,,,,,,
2020-04-08 21:10:00,,,,,,,,,,,,,,,43.25220822627228,63.224651191672535,,,,,,,,,,,
2020-04-08 21:20:00,,,,,,,,,,,,,,,41.96049986607235,62.1917606967405,,,,,,,,,,,
2020-04-08 21:30:00,,,,,,,,,,,,,,,50.43318296955226,54.30222176380026,,,,,,,,,,,
2020-04-08 21:40:00,,,,,,,,,,,,,,,45.58836448161696,55.67117438440936,,,,,,,,,,,
2020-04-08 21:50:00,,,,,,,,,,,,,,,988.6717468421756,61.37166744980778,,,,,,,,,,,
2020-04-08 22:00:00,,,,,,,,,,,,,,,40.195957134030564,56.887931052721044,,,,,,,,,,,
2020-04-08 22:10:00,,,,,,,,,,,,,,,40.0399812014337,62.751312146287304,,,,,,,,,,,
2020-04-08 22:20:00,,,,,,,,,,,,,,,42.73682142592169,69.2546768198224,,,,,,,,,,,
2020-04-08 22:30:00,,,,,,,,,,,,,,,48.398454218950214,58.83195229156172,,,,,,,,,,,
2020-04-08 22:40:00,,,,,,,,,,,,,,,46.92812177632397,57.48099583018146,,,,,,,,,,,
2020-04-08 22:50:00,,,,,,,,,,,,,,,42.69025916474842,56.26636277021355,,,,,,,,,,,
2020-04-08 23:00:00,,,,,,,,,,,,,,,42.97753067513921,58.293697089253385,,,,,,,,,,,
2020-04-08 23:10:00,,,,,,,,,,,,,,,47.884611268429104,62.55510609843834,,,,,,,,,,,
2020-04-08 23:20:00,,,,,,,,,,,,,,,45.938101304336215,63.245781657359345,,,,,,,,,,,
2020-04-08 23:30:00,,,,,,,,,,,,,,,41.358587313407995,59.70189595563921,,,,,,,,,,,
2020-04-08 23:40:00,,,,,,,,,,,,,,,40.27887404819585,66.12495295479317,,,,,,,,,,,
2020-04-08 23:50:00,,,,,,,,,,,,,,,51.649163260783176,669.4634677015192,,,,,,,,,,,
2020-04-09 00:00:00,,,,,,,,,,,,,,,50.795619721416685,60.387833951290474,,,,,,,,,,,
2020-04-09 00:10:00,,,,,,,,,,,,,,,45.119403403270255,57.51850129922123,,,,,,,,,,,
2020-04-09 00:20:00,,,,,,,,,,,,,,,41.61054623826747,72.54919864924801,,,,,,,,,,,
2020-04-09 00:30:00,,,,,,,,,,,,,,,51.20807225685839,56.092561586029255,,,,,,,,,,,
2020-04-09 00:40:00,,,,,,,,,,,,,,,48.984386647877066,66.93922022353365,,,,,,,,,,,
2020-04-09 00:50:00,,,,,,,,,,,,,,,39.21439793130408,60.565481477858626,,,,,,,,,,,
2020-04-09 01:00:00,,,,,,,,,,,,,,,42.15419707397231,59.289199651568715,,,,,,,,,,,
2020-04-09 01:10:00,,,,,,,,,,,,,,,50.2793533353438,66.8001000384068,,,,,,,,,,,
2020-04-09 01:20:00,,,,,,,,,,,,,,,49.93655891438021,63.92489852948057,,,,,,,,,,,
2020-04-09 01:30:00,,,,,,,,,,,,,,,46.43750122371518,64.2941747948857,,,,,,,,,,,
2020-04-09 01:40:00,,,,,,,,,,,,,,,46.90907846394197,67.67071496586684,,,,,,,,,,,
2020-04-09 01:50:00,,,,,,,,,,,,,,,44.381955898173246,62.52374031067146,,,,,,,,,,,
2020-04-09 02:00:00,,,,,,,,,,,,,,,40.44218686049564,69.25717232237318,,,,,,,,,,,
2020-04-09 02:10:00,,,,,,,,,,,,,,,47.34782621217042,67.1485810437808,,,,,,,,,,,
2020-04-09 02:20:00,,,,,,,,,,,,,,,46.94985211794448,63.73173540617058,,,,,,,,,,,
2020-04-09 02:30:00,,,,,,,,,,,,,,,43.65790012117033,64.55002057379089,,,,,,,,,,,
2020-04-09 02:40:00,,,,,,,,,,,,,,,41.62632519300799,62.139180897156535,,,,,,,,,,,
2020-04-09 02:50:00,,,,,,,,,,,,,,,39.65078983004035,69.94173538832078,,,,,,,,,,,
2020-04-09 03:00:00,,,,,,,,,,,,,,,51.20627368903009,79.2515909943792,,,,,,,,,,,
2020-04-09 03:10:00,,,,,,,,,,,,,,,50.37510292808225,82.76862862708738,,,,,,,,,,,
2020-04-09 03:20:00,,,,,,,,,,,,,,,49.019160343578044,64.30021530743808,,,,,,,,,,,
2020-04-09 03:30:00,,,,,,,,,,,,,,,44.754177785214566,63.026509065035505,,,,,,,,,,,
2020-04-09 03:40:00,,,,,,,,,,,,,,,42.626043207953145,65.13529317245232,,,,,,,,,,,
2020-04-09 03:50:00,,,,,,,,,,,,,,,49.44897424173642,72.12713947484211,,,,,,,,,,,
2020-04-09 04:00:00,,,,,,,,,,,,,,,40.6191706035001,61.551247664395255,,,,,,,,,,,
2020-04-09 04:10:00,,,,,,,,,,,,,,,47.18814836075064,81.60824876768946,,,,,,,,,,,
2020-04-09 04:20:00,,,,,,,,,,,,,,,50.75340093075649,71.9489523564708,,,,,,,,,,,
2020-04-09 04:30:00,,,,,,,,,,,,,,,44.914607323876155,69.48383699631543,,,,,,,,,,,
2020-04-09 04:40:00,,,,,,,,,,,,,,,48.55663496165818,69.0249493946856,,,,,,,,,,,
2020-04-09 04:50:00,,,,,,,,,,,,,,,44.84202039758489,71.84011611382637,,,,,,,,,,,
2020-04-09 05:00:00,,,,,,,,,,,,,,,57.61889244914745,67.96289222898153,,,,,,,,,,,
2020-04-09 05:10:00,,,,,,,,,,,,,,,53.876059953520965,64.60773572074517,,,,,,,,,,,
2020-04-09 05:20:00,,,,,,,,,,,,,,,44.71946637720289,76.39807823205655,,,,,,,,,,,
2020-04-09 05:30:00,,,,,,,,,,,,,,,44.90396064152007,590.283308261534,,,,,,,,,,,
2020-04-09 05:40:00,,,,,,,,,,,,,,,38.370917397314884,66.72376473466467,,,,,,,,,,,
2020-04-09 05:50:00,,,,,,,,,,,,,,,49.5877322564247,62.615996856369364,,,,,,,,,,,
2020-04-09 06:00:00,,,,,,,,,,,,,,,796.0296065697553,67.09921569578428,,,,,,,,,,,
2020-04-09 06:10:00,,,,,,,,,,,,,43.875317156967675,,46.95504914546609,66.25780792759733,,,,,,,,,,,
2020-04-09 06:20:00,,,,,,,,,,,,,37.22264086894782,,45.51315454699973,66.16973771992741,,,,,,,,,,,
2020-04-09 06:30:00,,,,,,,,,,,,,,,38.73560198592197,68.71794968581442,,,,,,,,,109.60858902268005,,
2020-04-09 06:40:00,,,,,,,,,,,,101.59213063419621,,,,74.99665131589838,,,,,,,,,53.20258512149675,,
2020-04-09 06:50:00,,,,,,,,,,,,27.942487279900032,,,,87.92801865799652,,,,,,,,,50.57192709724674,,
2020-04-09 07:00:00,,,,,,,,,,,,15.986215863755989,,,,71.41082913411948,,,,,,,50.7730567918124,,52.85543215059776,,
2020-04-09 07:10:00,,,,,,,,,,,,13.238717588719592,,,,68.75083937836861,,,,,,,,,52.121080221037104,,
2020-04-09 07:20:00,,,,,,,,,,,,11.632667033713766,,,,85.39848278124309,,,,,,,,,52.84654738091474,,
2020-04-09 07:30:00,,,,,,,,,,,,10.734212057775485,,,,1030.9306962117503,,,,,,,,,50.16282241050857,,
2020-04-09 07:40:00,,,,,,,,,,,,11.850445412224689,,,,78.82183927491478,,,,,,,,,50.0784992937932,,
2020-04-09 07:50:00,,,,,,,,,,,,13.472257176900909,,,,67.79205869246572,,,,,,,,,53.41303027320801,,
2020-04-09 08:00:00,,,,,,,,,,,,13.47389140594414,,,,72.83774191537499,,,,,,,,,52.16071561660078,,
2020-04-09 08:10:00,,,,,,,,,,,,15.308973373266964,,,,83.56013492082425,,,,,,,,,50.940820181006835,,
2020-04-09 08:20:00,,,,,,,,,,,,14.545382224168394,,,,925.8510317503303,,,,,,,,,52.2169597224749,,
2020-04-09 08:30:00,,,,,,,,,,,,11.824395145164022,,,,73.34147035309583,,,,,,,,,48.69104971753351,,
2020-04-09 08:40:00,,,,,,,,,,,,147.59528460405556,,,,74.57833217697623,,,,,,,,,51.63675719404089,,47.544151151658255
2020-04-09 08:50:00,,,,,,,,,,,,11.220200345415199,,,,71.6915983336475,,,,,,,,,52.48622619499692,,46.04897934458079
2020-04-09 09:00:00,,,,,,,,,,,,13.856211206747767,,,,68.45093425669188,,,,,,,,,52.29902601156939,,
2020-04-09 09:10:00,,,29.36642567543433,,,,,,,,,19.68211273465029,,,,73.78455635391481,,,,,,,,,54.14178739657244,,
2020-04-09 09:20:00,,,24.820146100098253,,,,,,,,,14.131659181003435,,,,69.54804380822054,,,,,,,,,53.738871925338756,,
2020-04-09 09:30:00,,,,,,,,,,,,11.947776097194335,,,,74.26135001829229,,,,,,,,,51.71009703004637,,
2020-04-09 09:40:00,,,,,,,,,,,,16.733757866768862,,,,75.26231220844667,,,,,,,,,58.00923327111339,,
2020-04-09 09:50:00,,,,,,,,,,,,13.354570046932356,,,,67.8294052874557,,,,,,,,,51.30274690219572,,
2020-04-09 10:00:00,,,,,,,,,,,,13.475317821766893,,,,66.0876126468828,,,,,,,,,49.75779640714882,,
2020-04-09 10:10:00,,,,,,,,,,,,14.476243810897696,,,,73.57615214121252,,,,,,,,,51.60088371264201,,
2020-04-09 10:20:00,,,,,,,,,,,,15.935360536018194,,,,676.1874332146695,,,,,,,,,52.30066993337884,,
2020-04-09 10:30:00,,,,,,,,,,,,16.47878023651784,,,,69.13271173231064,,,,,,,,,52.079593157332184,,
2020-04-09 10:40:00,,,,,,,,,,,,15.800638288124487,,,,72.96771756134711,,,,27.005691197021278,,,,,54.08677979199747,,
2020-04-09 10:50:00,,,,,,,,,,,,17.461566598729817,,,,64.12386222505927,,,,31.34038837518917,,,,,57.11478652132328,,
2020-04-09 11:00:00,,,,,,,,,,30.202186621616192,,11.996585496273804,,,,70.45594518202664,,,,26.743734650097608,,,,,54.89116877928315,,
2020-04-09 11:10:00,,,,,,,,,,31.691941378123826,,14.411512766670013,,,,68.44174991613507,,,,30.275064087520533,,,,,53.58065529502837,,
2020-04-09 11:20:00,,,,,,,,,,25.890740039446865,,14.774387833157473,,,,67.94034222698131,,,,29.268304101377506,,,,,50.580565471714436,,
2020-04-09 11:30:00,,,,,,,,,,27.459912861092178,,14.045638560829461,,,,66.75134245097972,,,,28.480511670659066,,,,,54.28775275212986,,
2020-04-09 11:40:00,,,,,,,,,,22.918110559158173,,12.799816740794988,,,,66.86880579179619,,,,29.35849924699317,,,,,55.79603970585059,,
2020-04-09 11:50:00,,,,,,,,,,,,16.577837002363406,,,,63.219454523573674,,,,25.443951733548406,,,,,54.125591134770815,,
2020-04-09 12:00:00,,,,,,,,,,,,14.161903058581258,,,,69.24870926985909,,,,,,,,,53.862980243218786,,
2020-04-09 12:10:00,,,,,,,,,,,,984.6030988011673,,,,909.798292881224,,,,,,,,,56.10572982352942,,
2020-04-09 12:20:00,,,,,,,,,,,,15.244865251846175,,,,70.2371595429726,,,,,,,,,53.2916043585048,,
2020-04-09 12:30:00,,,,,,,,,,,,17.37532014383641,,,,63.558054406815394,,,,,,,,,55.72199374818538,,
2020-04-09 12:40:00,,,,,,,,,,,,13.587058378230585,,29.49419622471861,,,,,,,,,,,53.92511018011651,,
2020-04-09 12:50:00,,,,,,,,,,,,18.718864425439836,,57.36476762402173,,,,,,,,,,,53.30589909757436,,
2020-04-09 13:00:00,,,,,,,,,,,,17.678958503197816,,,,,,,,,,,,,52.16903408523981,,
2020-04-09 13:10:00,,,,,,,,,,,,14.878599391410216,,,,,,,,,,,,,54.13323149839295,,
2020-04-09 13:20:00,,,,,,,,,,,,16.585560306706,,,,,,,,23.70851686102702,,,,,50.09117266259923,,
2020-04-09 13:30:00,,,,,,,,,,20.989123950390827,,14.367422285891026,,,,,,,,27.259073597748383,,,,,50.757231566979186,,
2020-04-09 13:40:00,,,,,,,,,,28.743452602911987,,15.849007667565873,,,,,,,,,,,,,54.221684146077074,,
2020-04-09 13:50:00,,,,,,,,,,,,15.892767465847628,,,,,,,,,,,,,56.41151829987317,,
2020-04-09 14:00:00,,,,,,,,,,,,15.879180750185515,,,,,,,,,,,,,50.60680820316039,,
2020-04-09 14:10:00,,,,,,,,,,,,14.854173831206124,,,,,,,,,,,,,52.200849838690566,,
2020-04-09 14:20:00,,,,,,,,,,,,14.861571894627565,,,,,,,,,,,,,47.329934079646044,,
2020-04-09 14:30:00,,,,,,,,,,,,17.467567811994442,,,,,,,,,,,,,,,
2020-04-09 14:40:00,,,,,,,,,,,,14.373108345574224,,,,,,,,,,,,,,,
2020-04-09 14:50:00,,,,,,,,,,,,15.499111803722675,,,,,,,,,,,,,,,
2020-04-09 15:00:00,,,,,,,,,,,,17.691521729395628,,,,,,,,,,,,,,,
2020-04-09 15:10:00,,,,,,,,,,,,468.5942751032591,,,,,,,,,,,,,,,
2020-04-09 15:20:00,,,,,,,,,,,,14.712186994361085,,,,,,,,,,,,,,,
2020-04-09 15:30:00,,,,,,,,,,,,18.631748585313424,,,,,,,,,,,,,,,
2020-04-09 15:40:00,,,,,,,,,,,,15.335670967713629,,,,,,,,,,,,,,,
2020-04-09 15:50:00,,,,,,,,,,,,517.2137933387407,,,,,,,,,,,,,,,
2020-04-09 16:00:00,,,,,,,,,,,,16.811855036935686,,,,,,,,,,,,,,,
2020-04-09 16:10:00,,,,,,,,,,,,17.80731274082702,,,,,,,,,,,,,,,
