Timestamp,mobile-49,mobile-36_x,mobile-9_x,mobile-17_x,mobile-19_x,mobile-46_x,mobile-47_x,mobile-6_x,mobile-40_x,mobile-15_x,mobile-44_x,mobile-39_x,mobile-20_x,mobile-37_x,mobile-21,mobile-43,mobile-33_x,mobile-23_x,mobile-10_x,mobile-34,mobile-8_x,mobile-24_x,mobile-1_x,mobile-27_x,mobile-7_x,mobile-5_x,mobile-13_x,mobile-4_x,mobile-31_x,mobile-32,mobile-22,mobile-14,mobile-42_x,mobile-12_x,mobile-37_y,mobile-44_y,mobile-38,mobile-19_y,mobile-5_y,mobile-40_y,mobile-36_y,mobile-15_y,mobile-20_y,mobile-4_y,mobile-2,mobile-33_y,mobile-23_y,mobile-11,mobile-24_y,mobile-7_y,mobile-27_y,mobile-6_y,mobile-47_y,mobile-17_y,mobile-1_y,mobile-46_y,mobile-9_y,mobile-39_y,mobile-42_y,mobile-13_y,mobile-31_y,mobile-10_y,mobile-16,mobile-12_y,mobile-8_y
2020-04-06 22:40:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,49.0,,
2020-04-06 22:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,50.0,,,,46.0,,
2020-04-06 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,51.0,,,,49.0,,
2020-04-06 23:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,51.0,,
2020-04-06 23:20:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,
2020-04-06 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,50.0,,
2020-04-06 23:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,48.0,,,,47.0,,
2020-04-06 23:50:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,54.0,,,,49.0,,
2020-04-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,802.4839077916013,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,51.0,,,,47.0,,
2020-04-07 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,53.0,,,,46.0,,
2020-04-07 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-07 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,
2020-04-07 00:40:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,48.0,,
2020-04-07 00:50:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,49.0,,,,52.0,,
2020-04-07 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,44.0,,
2020-04-07 01:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,53.0,,,,50.0,,
2020-04-07 01:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,48.0,,
2020-04-07 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,626.0717324606793,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,51.0,,,,46.0,,
2020-04-07 01:40:00,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,56.0,,,,46.0,,
2020-04-07 01:50:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,45.0,,
2020-04-07 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-07 02:10:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,
2020-04-07 02:20:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,49.0,,
2020-04-07 02:30:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,45.0,,
2020-04-07 02:40:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,46.0,,
2020-04-07 02:50:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,46.0,,
2020-04-07 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,48.0,,
2020-04-07 03:10:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,50.0,,,,46.0,,
2020-04-07 03:20:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,45.0,,
2020-04-07 03:30:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,777.1884559521976,,,,48.0,,
2020-04-07 03:40:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,50.0,,
2020-04-07 03:50:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,54.0,,,,47.0,,
2020-04-07 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,47.0,,
2020-04-07 04:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,50.0,,,,48.0,,
2020-04-07 04:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,49.0,,
2020-04-07 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,47.0,,,,49.0,,
2020-04-07 04:40:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,49.0,,
2020-04-07 04:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,51.0,,,,50.0,,
2020-04-07 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,48.0,,
2020-04-07 05:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,54.0,,,,860.762190682174,,
2020-04-07 05:20:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,51.0,,,,46.0,,
2020-04-07 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,46.0,,
2020-04-07 05:40:00,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,47.0,,
2020-04-07 05:50:00,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,46.0,,
2020-04-07 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-07 06:10:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,46.0,52.0,,,,,,,,,,,,,,,,,62.6,,,,,,47.0,10.0,48.0,,,,48.0,,
2020-04-07 06:20:00,,,,,,,,,,,,,,,56.607,,,,,,,,,,,,,36.0,,,,47.0,47.0,47.0,,,,,,,,,,,,,,,,,60.608,,,,,,47.0,9.0,51.0,,37.0,,49.0,47.0,
2020-04-07 06:30:00,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,41.0,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,51.0,51.0,
2020-04-07 06:40:00,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,41.0,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,52.0,,,,46.0,46.0,
2020-04-07 06:50:00,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,39.0,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,49.0,,,,,46.0,
2020-04-07 07:00:00,,,,,,,,,,,,,46.0,,,,,,,,,,34.0,,,,,39.0,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,36.0,,10.0,52.0,,,,,46.0,
2020-04-07 07:10:00,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,41.0,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,36.0,,10.0,50.0,,,,,46.0,
2020-04-07 07:20:00,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,39.0,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,38.0,,9.0,49.0,,,,,45.0,
2020-04-07 07:30:00,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,39.0,,,,,,48.0,,,,,,,,,,15.0,,,,,,36.0,,,,,,36.0,,10.0,,,,,,46.0,
2020-04-07 07:40:00,,,,,,,,,,,,,52.0,955.3226224605388,,,,,,,,,,,,,,39.0,,,,,,50.0,,37.00835,,,,,,,,506.7803858363144,,,,,,48.0,,,,,,36.0,,10.0,,,,,,47.0,
2020-04-07 07:50:00,,,,,,15.0,,,,,,,48.0,30.0,,,,,,,,,,,,,,40.0,,41.0,,,,48.0,,,,,,,,,,21.0,,,,,,,,,,,,37.0,,10.0,,,,,,46.0,
2020-04-07 08:00:00,,,,,,17.0,,,,,,,47.0,,,,,,,,,,,,,,,39.0,,,,,,49.0,,,,,,,,,,19.0,,,,,,,,,,,,37.0,,10.0,,,,,,46.0,
2020-04-07 08:10:00,,,,,,21.0,,,,,,,48.0,,,,,,,,,,,,,,,37.0,,,,,,50.0,35.97400000000001,,,,,,,,,19.0,,,,,,,,,,,,35.0,,9.0,,,,,,47.0,
2020-04-07 08:20:00,45.891000000000005,,,,,16.0,,,,,,,46.0,,,54.0,,,,,,,,,,,,39.0,,,,,,49.0,40.959,,,,,,,,,18.0,,,,,,,,,,,,38.0,,10.0,,,,,,46.0,
2020-04-07 08:30:00,40.894,,,,,24.0,,,,,,,44.0,,,,,,,,,,,,,,,39.0,,,,,,48.0,,,,,,,,,,18.0,,,,,,,,,,,,36.0,,10.0,,,,,,46.0,
2020-04-07 08:40:00,47.79,,,,,20.0,,,,,,,45.0,,,,,,,,,,,,,,,39.0,,,,,,47.0,,,,,,,,,,16.0,,,,,,,,,,,,36.0,,10.0,,,,,,45.0,
2020-04-07 08:50:00,43.742,,,,,17.0,,,,,,,46.0,,,,,,,,,,,,,,,39.0,,,,,,49.0,,,,,,,,,,23.0,,,,,,,,,,,,35.0,,10.0,,,,,,47.0,
2020-04-07 09:00:00,41.598,,,,,16.0,,,,,,,47.0,,,,,,,,,,,,,,,39.0,,,,,,52.0,,,,,,,,,,20.0,,,,,,,,,,,,39.0,,10.0,,,,,,48.0,
2020-04-07 09:10:00,40.556,,,,,18.0,,,,,,,52.0,,,,,,,,,,,,,,,40.0,,,,,,48.0,,,,,,,,,,19.0,,,,,,,,,,,,36.0,,10.0,,,,,,47.0,
2020-04-07 09:20:00,43.403,,,,,18.0,,,,,,,48.0,,,,,,,,,,,,,,,41.0,,,,,,47.0,,,,,,,,,,18.0,,,,,,,,,,,,40.0,,10.0,,,,,,46.0,
2020-04-07 09:30:00,43.33,,,,,18.0,,,,,,,48.0,,,,,,,,,,,,,,,40.0,,,,,,49.0,,,,,,,,,,17.0,,,,,,,,,,,,36.0,,10.0,,,,,,46.0,
2020-04-07 09:40:00,44.18,,,,,17.0,,,,,,,58.0,,,,,,,,,,,,,,,39.0,,,,,,46.0,,,,,,,,,,16.0,,,,,,,,,,,,37.0,,11.0,,,,,,48.0,
2020-04-07 09:50:00,40.091,,,,,15.0,,,,,,,46.0,,,,,,,,,,,,,,,41.0,,,,,,48.0,,,,,,,,,,21.0,,,,,,,,,,,,37.0,,10.0,,,,,,45.0,
2020-04-07 10:00:00,46.06100000000001,,,,,20.0,,,,,,,48.0,,,,,,,,,,,,,,,42.0,,,,,,49.0,,,,,,,,,,18.0,,,,,,,,,,,,36.0,,9.0,,,,,,47.0,
2020-04-07 10:10:00,42.891000000000005,,,,,16.0,,17.0,,,,,47.0,,,,,,,,,,,,,,,44.0,,,,,,49.0,,,,,,,,,,19.0,,,,,,,,,,,,37.0,,11.0,,,,,,47.0,
2020-04-07 10:20:00,42.797,,,,,16.0,,,,,,,47.0,,,,,,,,,,,,,,,43.0,,,,,,48.0,,,,,,,,,,17.0,,,,,,,,,,,,36.0,,10.0,,,,,,48.0,
2020-04-07 10:30:00,42.8,,,,,16.0,,,,,,,52.0,,,,,,,,,,,,,,,40.0,,,,,,50.0,,,,,,,,,,16.0,,,,,,,,,,,,36.0,,10.0,,,,,,44.0,
2020-04-07 10:40:00,42.696000000000005,,,,,17.0,,,,,,,51.0,,,,,,,,,,,,,,,39.0,,,,,,50.0,,,,,,,,,,20.0,,,,,,,,,,,,36.0,,10.0,,,,,,46.0,
2020-04-07 10:50:00,42.696999999999996,,,,,20.0,,,,,,,52.0,,,,,,,,,,,,,,,43.0,,,,,,48.0,,,,,,,,,,18.0,,,,,,,,,,,,37.0,,9.0,,,,,,46.0,
2020-04-07 11:00:00,39.601,,,,,16.0,,,,,,,50.0,,,,,,,,,,,,,,,38.0,,,,,,48.0,,,,,,,,,,20.0,,,,,,,,,,,,38.0,,10.0,,,,,,46.0,
2020-04-07 11:10:00,45.57,,,,,16.0,,,,,,,50.0,,,,,,,,,,,,,,,43.0,,,,,,49.0,,,,,,,,,,18.0,,,,,,,,,,,,39.0,,10.0,,,,,,46.0,
2020-04-07 11:20:00,42.407,,,,,17.0,,,,,,,48.0,,,,,,,,,,,,,,,45.0,,,,,,47.0,,,,,,,,,,16.0,,,,,,,,,,,,38.0,,9.0,,,,,,47.0,
2020-04-07 11:30:00,41.401,,,,,16.0,,,,,,,46.0,,,,,,,,,,,,,,,40.0,,,,,,49.0,,,,,,,,,,19.0,,,,,,,,,,,,37.0,,10.0,,,,,,49.0,
2020-04-07 11:40:00,42.255,,21.0,,,17.0,,,,,,,45.0,,,,,,,,,,,,,,,43.0,,,,,,,,,,21.0,,,,,,16.0,,,,,,,,,,,,37.0,,9.0,,,,,,51.0,
2020-04-07 11:50:00,43.193000000000005,,,,,17.0,,,,,,,51.0,,,,,,,,,,,,,,,42.0,,,,,,,,,,22.0,,,,,,19.0,,,,,,,,,,,,37.0,,10.0,,,,,,45.0,
2020-04-07 12:00:00,44.188,,,,,16.0,,,,,,,49.0,,,,,,,,,,,,,45.0,,47.0,,,45.0,,,,,,,25.0,,,,,,20.0,,,,,,,,,,,,37.0,,48.0,,,,,48.0,46.0,
2020-04-07 12:10:00,43.1,,,,,16.0,,,,,,,48.0,,,,,,,,,,,,,47.0,46.0,43.0,,,1135.7532272791125,,,,,,,23.0,,,,,,20.0,,,,,,,,,,,,38.0,,,,,,,,47.0,
2020-04-07 12:20:00,40.102,,,21.0,,17.0,,,,,,25.0,51.0,,,,,,,,,,,,,,,45.0,,,43.0,,,,,,,25.0,,,,,,16.0,,,,,,,,,,,,36.0,,,,,,,,,
2020-04-07 12:30:00,46.106,,,,,16.0,,,,,,23.0,46.0,,,,,,,,,,,,,,,47.0,,,,,,,,,,23.0,,,,,,30.0,,,22.0,,,,,,,,,36.0,,,,,,,,,
2020-04-07 12:40:00,39.00700000000001,,,,,15.0,,,,,,,49.0,,,,,,,,,,,,,,,43.0,,,,,,,,,,23.0,,,,,,18.0,,,23.0,,,,,,,,,35.0,,,,,,,,,
2020-04-07 12:50:00,41.935,,,,,18.0,,,,,,,44.0,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,15.0,,17.0,,,,,,,,,,,,37.0,,,,,,,,,
2020-04-07 13:00:00,36.901,,,,,17.0,19.0,,,,,,50.0,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,13.0,,18.0,,,,,,,,,,,,35.0,,,,,,,,,
2020-04-07 13:10:00,39.899,,,,,16.0,15.0,,,,,,54.0,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,34.8,,37.0,,,,,,,,,
2020-04-07 13:20:00,45.908,,,,,18.0,,12.0,,,,,56.0,,,,,16.0,,,,,,,,,,48.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,19.6,,37.0,,,,,,,,,
2020-04-07 13:30:00,39.797,,,,,18.0,,20.0,,,,,49.0,,,,,17.0,,,,,,,,,,47.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,36.0,,,,,,,,,
2020-04-07 13:40:00,44.797,,,,,17.0,,,,,,,46.0,,,,,15.0,,,,,,,,,,46.0,,,,,,,,,,,,,,,,19.0,,,,,,,,16.0,,,,36.0,,,,,,,,,
2020-04-07 13:50:00,42.753,,,,,18.0,,,,,,,46.0,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,35.0,,,,,,,,,
2020-04-07 14:00:00,39.702,,,,,15.0,,,,,,,43.0,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,37.0,,,,,,,,,
2020-04-07 14:10:00,51.589,,,,,19.0,,,,,,,45.0,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,37.0,,,,,,,,,
2020-04-07 14:20:00,42.606,,,,,19.0,,,,,,,48.0,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,36.0,,,,,,,,,
2020-04-07 14:30:00,41.501000000000005,,,,,18.0,,,,,,,52.0,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,437.4721706042063,,,,,,,,,,,,35.0,,,,,,,,,
2020-04-07 14:40:00,43.4,,,,,17.0,,,,,,,49.0,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,39.0,,,,,,,,,
2020-04-07 14:50:00,41.371,,,,,16.0,,,,,,,51.0,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,38.0,,,,,,,,,
2020-04-07 15:00:00,40.301,,,,,18.0,,,,,,,45.0,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,769.7525351364633,,,,,,,,,,,,35.0,,,,,,,,,
2020-04-07 15:10:00,40.2,,,,,17.0,,,,,,,53.0,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,37.0,,,,,,,,,
2020-04-07 15:20:00,41.208,,,,,18.0,,,,,,,48.0,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,36.0,,,,,,,,,
2020-04-07 15:30:00,43.101000000000006,,,,,18.0,,,,,,,46.0,,,,,,,,,,,,,,,708.0798600255794,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,37.0,,,,,,,,,
2020-04-07 15:40:00,42.946999999999996,,,,,16.0,,,,,,,44.0,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,37.0,,,,,,,,,
2020-04-07 15:50:00,37.897,,,,,20.0,,15.0,,,,,48.0,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,39.0,,,,,,,,,
2020-04-07 16:00:00,44.809,,,,,20.0,,,,,,,46.0,,,,,,,,,,,,,,,45.0,,41.0,,,,,,,,,,,,,,18.0,,,,,,,,,,,,36.0,,,,,,,,,
2020-04-07 16:10:00,38.647,,,,,16.0,,,,,,,48.0,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,35.0,,,,,,,,,
2020-04-07 16:20:00,37.577,,,,18.0,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,20.0,,,,17.0,,,,,,42.0,,,,,,36.0,,,49.0,,,,,,
2020-04-07 16:30:00,40.498000000000005,,,,20.0,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,18.0,,,,,,,,,,,,38.0,,,48.0,,,,46.0,,
2020-04-07 16:40:00,42.434,,,,,,,,,,,,44.0,,,,,16.0,,,,,36.0,,,44.0,,,,,,,,47.0,,,,,23.0,,,,,20.0,,,,,49.0,,,,,,,36.0,,,47.0,,,,45.0,,
2020-04-07 16:50:00,39.3,,,,,,,,,,,,,,,52.0,,,,,,,36.0,,46.0,379.6333872278429,51.0,,,,,,,49.0,,,,,,,,,,17.0,,,,,45.0,,,,,,,,,44.0,50.0,,,,46.0,,39.0
2020-04-07 17:00:00,33.204,,,,,,,,,,,,,,,56.0,,,,,,,,,51.0,,51.0,,,,,,,52.0,41.086999999999996,,,,,,,,,,,,,,,,,,,,,,,47.0,48.0,,,,48.0,,45.0
2020-04-07 17:10:00,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,49.0,,,,,,,51.0,38.088,,,,,,,,,,,,,,,,46.108,,,,,,,10.0,50.0,,,,51.0,,
2020-04-07 17:20:00,,,,,,,,,,,,19.0,,,,,,,,,,,,,48.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,47.0,,
2020-04-07 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,38.0,,,,,,,,10.0,48.0,,,,49.0,,
2020-04-07 17:40:00,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,42.0,,,,,,,,10.0,47.0,,,,49.0,,
2020-04-07 17:50:00,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,50.0,,,,,,,,9.0,48.0,,,,48.0,,
2020-04-07 18:00:00,,,,,23.0,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,44.0,,,,,,,,10.0,48.0,,,,48.0,,
2020-04-07 18:10:00,,,,,25.0,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,56.0,,,,,,,,10.0,47.0,,,,49.0,,
2020-04-07 18:20:00,,,,,19.0,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,46.0,,,,,,,,10.0,48.0,,,,48.0,,
2020-04-07 18:30:00,,,,,20.0,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,48.0,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-07 18:40:00,,,,,22.0,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,50.0,,,,,,,,10.0,47.0,,,,46.0,,
2020-04-07 18:50:00,,19.0,,,,,,12.0,,24.0,,,,,,,,,,,,,,,51.0,,,,,,,44.0,,49.0,,,,,,,,,,,,,,,,42.0,,,,,,,,11.0,51.0,,,,45.0,,
2020-04-07 19:00:00,,24.0,,,,,,14.0,,26.0,,,,,,,,,,,21.0,36.0,,,50.0,,,,,,,45.0,,49.0,,,,,,,,,,,,,,,,48.0,,,,,,,,10.0,47.0,,,,49.0,,
2020-04-07 19:10:00,,22.0,,,,,,18.0,,24.0,,,,,,,,,,,21.0,35.0,,,48.0,,,,,,,45.0,,49.0,,,,,,,,,,,,,,,,42.0,,,,,,,,10.0,51.0,,,,47.0,,
2020-04-07 19:20:00,,24.0,,,,,,18.0,,26.0,,,,,,,,,,,21.0,37.0,,,48.0,,,,,,,45.0,,48.0,,,,,,,,,,,,,,,,44.0,,,,,,,,10.0,50.0,,,,47.0,,
2020-04-07 19:30:00,,23.0,,,,,,16.0,,26.0,,,,,,,,,,,21.0,36.0,,,49.0,,,,,,,47.0,,51.0,,,,,,,,,,,,,,,,48.0,,,,,,,,10.0,49.0,,,,47.0,,
2020-04-07 19:40:00,,22.0,,,,,,16.0,,23.0,,,,,,,28.0,,,,21.0,36.0,,,48.0,,,,,,,47.0,,53.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,48.0,,,,46.0,,
2020-04-07 19:50:00,,24.0,,,,,,17.0,,24.0,,,,,,,31.0,,,,20.0,36.0,,,48.0,,,,,,,46.0,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,50.0,,
2020-04-07 20:00:00,,21.0,,,,,,17.0,,26.0,,,,,,,30.0,,,,21.0,36.0,,,50.0,,,,,,,45.0,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,47.0,,,,50.0,,
2020-04-07 20:10:00,,22.0,,,,,,20.0,,22.0,,,,,,,29.0,,,,21.0,35.0,,,50.0,,,,,,,44.0,,49.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,49.0,,
2020-04-07 20:20:00,,22.0,,,,,,20.0,,26.0,,,,,,,29.0,,,,19.0,36.0,,,47.0,,,,,,,45.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,47.0,,
2020-04-07 20:30:00,,22.0,,,,,,17.0,,22.0,,,,,,,28.0,,,,20.0,37.0,,,48.0,,,,,,,47.0,,50.0,,,18.0,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,49.0,,
2020-04-07 20:40:00,,,,,,,,,,22.0,,,,,,,,,,,,35.0,,,48.0,,,,,,,,,51.0,,,22.0,,,,,,,,,,,,,,,,,,,,,10.0,48.0,,,,48.0,,
