Timestamp,mobile-35,mobile-34,mobile-33,mobile-9,mobile-21,mobile-20,mobile-22,mobile-32,mobile-45,mobile-31,mobile-46,mobile-14,mobile-23,mobile-47,mobile-41,mobile-13,mobile-44
2020-04-08 13:40:00,,,,,,27.421114500026242,,,,,,,,76.8534130257,,,
2020-04-08 13:50:00,,,,,,31.74227652189188,,,,,,,,,,,
2020-04-08 14:00:00,,,,,,32.55988260579337,,,,,,,,,,,
2020-04-08 14:10:00,,,,,,28.66788353006777,,,,,,,,,,,
2020-04-08 14:20:00,,,,,,37.122853466293,,,,,,,,,,,
2020-04-08 14:30:00,,,,,,31.64863118331173,,,,,,,,,,,
2020-04-08 14:40:00,,,,,,30.11979880338635,,,,,,,,,,,
2020-04-08 14:50:00,,,,,,29.576001715860237,,,,,,,,,,,
2020-04-08 15:00:00,,,,,,29.86978263643707,,,,,,,,,,,
2020-04-08 15:10:00,,,,,,29.747296447053852,,,,,,,,,,,
2020-04-08 15:20:00,,,,,,31.439526888969354,,,,,,,,,,,
2020-04-08 15:30:00,,,,,,33.076276820671026,,,,,,,,,,,
2020-04-08 15:40:00,,,,,,28.66361452914465,,,,,,,,,,,
2020-04-08 15:50:00,,,,,,24.73204938959236,,,65.04649254420504,,,,,,,,
2020-04-08 16:00:00,,,,,,,,,862.6198031283378,,,,,,,,
2020-04-08 16:10:00,,,,,,,,,,,,,,,,,
2020-04-08 16:20:00,,,,,,,,,,,,,,,,,
2020-04-08 16:30:00,,,,,,,,,,,,,,,,,
2020-04-08 16:40:00,,,,,,,,,,,,,,,,,
2020-04-08 16:50:00,,,,,,,,,,,,32.0,,,42.84777916134009,,
2020-04-08 17:00:00,,,,,,59.26861887690885,,,,,,32.0,,,,,
2020-04-08 17:10:00,,,,,,27.37850200254309,,,,37.76063148482909,,32.0,,,,,
2020-04-08 17:20:00,,,,,79.30553266358021,,,,,39.934665725348935,,32.0,,,,,
2020-04-08 17:30:00,,,,,55.04558173475697,,,,,44.43117865776717,,32.0,,,,,
2020-04-08 17:40:00,,,,,,,15.0,,,39.741249384501785,,32.0,,,,,
2020-04-08 17:50:00,,,,,,,15.0,,,42.84560158038864,,32.0,,,,,
2020-04-08 18:00:00,,,,,,,15.0,,,36.35320391907635,,32.0,,,,,
2020-04-08 18:10:00,,,,,,,,,,38.14660849715876,,32.0,,,,,
2020-04-08 18:20:00,,,,,,,,,,39.82938995746298,,32.0,,,,,
2020-04-08 18:30:00,,,,,,,,,,36.974408134286534,,32.0,,,,,
2020-04-08 18:40:00,,,,,,,,,,36.55936838402284,,32.0,,,,,
2020-04-08 18:50:00,,,,,,,,,,40.25907573508954,,32.0,,,,,
2020-04-08 19:00:00,,,,,,,,,,39.19502478159344,,32.0,,,,,
2020-04-08 19:10:00,,,,,,,,,,37.17200225870333,,32.0,,,,,
2020-04-08 19:20:00,,,,,,,,,,36.95092200913201,,32.0,,,,,
2020-04-08 19:30:00,,,,,,,,,,37.01090218328,,32.0,,,,,
2020-04-08 19:40:00,,,,,,,,,,38.62117386191738,,32.0,,,,,
2020-04-08 19:50:00,,,,,,,,,,37.31034622244877,,32.0,,,,,
2020-04-08 20:00:00,,,,,,,,,,37.097299166121395,,32.0,,,,,
2020-04-08 20:10:00,,,,,,,,,,37.78953682163238,,32.0,,,,,
2020-04-08 20:20:00,,,,,,,,,,393.89244649815805,,32.0,,,,,
2020-04-08 20:30:00,,,,,,,,,,41.27208358149362,,32.0,,,,,
2020-04-08 20:40:00,,,,,,,,,,38.98256281574221,,32.0,,,,,
2020-04-08 20:50:00,,,,,,,,,,37.21409791395149,,32.0,,,,,
2020-04-08 21:00:00,,,,,,,,,,37.018652856438734,,32.0,,,,,
2020-04-08 21:10:00,,,,,,,,,,40.196189751186644,,32.0,,,,,
2020-04-08 21:20:00,,,,,,,,,,737.2739864293532,,32.0,,,,,
2020-04-08 21:30:00,,,,,,,,,,38.851968302386176,,32.0,,,,,
2020-04-08 21:40:00,,,,,,,,,,37.723698177187956,,32.0,,,,,
2020-04-08 21:50:00,,,,,,,,,,41.01170212851711,,32.0,,,,,
2020-04-08 22:00:00,,,967.2674722247366,,,,,,,37.31664599015708,,32.0,,,,,
2020-04-08 22:10:00,,,37.28427145004557,,,,,,,39.81617191358138,,32.0,,,,,
2020-04-08 22:20:00,,,39.872187753767136,,,,,,,41.17202131640997,,32.0,,,,,
2020-04-08 22:30:00,,,,,,,,,,41.53521411426529,,32.0,,,,,
2020-04-08 22:40:00,,,,,,,,,,39.15774517692274,,32.0,,,,,
2020-04-08 22:50:00,,,,,,,,,,40.62880300390288,,32.0,,,,,
2020-04-08 23:00:00,,,,,,,,,,38.84110245142064,,32.0,,,,,
2020-04-08 23:10:00,,,,,,,,,,38.60717833512304,,32.0,,,,,
2020-04-08 23:20:00,,,,,,,,,,724.8699133611676,,32.0,,,,,
2020-04-08 23:30:00,,,,,,,,,,37.879816635134574,,32.0,,,,,
2020-04-08 23:40:00,,,,,,,,,,39.27252148758968,,32.0,,,,,
2020-04-08 23:50:00,,,,,,,,,,38.009057452594575,,32.0,,,,,
2020-04-09 00:00:00,,,,,,,,,,38.852181549705016,,32.0,,,,,
2020-04-09 00:10:00,,,,,,,,,,38.30832478949474,,32.0,,,,,
2020-04-09 00:20:00,,,,,,,,,,695.148798817753,,32.0,,,,,
2020-04-09 00:30:00,,,,,,,,,,41.70507216126276,,32.0,,,,,
2020-04-09 00:40:00,,,,,,,,,,38.70355147890743,,32.0,,,,,
2020-04-09 00:50:00,,,,,,,,,,40.280194646896575,,32.0,,,,,
2020-04-09 01:00:00,,,,,,,,,,41.397614110614796,,32.0,,,,,
2020-04-09 01:10:00,,,,,,,,,,42.786671567447726,,32.0,,,,,
2020-04-09 01:20:00,,,,,,,,,,42.878941708472645,,32.0,,,,,
2020-04-09 01:30:00,,,,,,,,,,39.3432370656631,,32.0,,,,,
2020-04-09 01:40:00,,,,,,,,,,39.717728684540546,,32.0,,,,,
2020-04-09 01:50:00,,,,,,,,,,42.139174720219,,32.0,,,,,
2020-04-09 02:00:00,,,,,,,,,,42.601957011945466,,32.0,,,,,
2020-04-09 02:10:00,,,,,,,,,,43.49373255087041,,32.0,,,,,
2020-04-09 02:20:00,,,,,,,,,,1120.1669537430178,,32.0,,,,,
2020-04-09 02:30:00,,,,,,,,,,42.738214900841825,,32.0,,,,,
2020-04-09 02:40:00,,,,,,,,,,42.26798092320828,,32.0,,,,,
2020-04-09 02:50:00,,,,,,,,,,42.34515793745307,,32.0,,,,,
2020-04-09 03:00:00,,,,,,,,,,42.11474193424749,,32.0,,,,,
2020-04-09 03:10:00,,,,,,,,,,39.95750495986212,,32.0,,,,,
2020-04-09 03:20:00,,,,,,,,,,690.1294378728343,,32.0,,,,,
2020-04-09 03:30:00,,,,,,,,,,42.142868730128185,,32.0,,,,,
2020-04-09 03:40:00,,,,,,,,,,43.816900406289015,,32.0,,,,,
2020-04-09 03:50:00,,,,,,,,,,40.59933726531414,,32.0,,,,,
2020-04-09 04:00:00,,,,,,,,,,43.599786139518926,,32.0,,,,,
2020-04-09 04:10:00,,,,,,,,,,43.043575027826975,,32.0,,,,,
2020-04-09 04:20:00,,,,,,,,,,42.353663942678544,,32.0,,,,,
2020-04-09 04:30:00,,,,,,,,,,41.96103714919341,,32.0,,,,,
2020-04-09 04:40:00,,,,,,,,,,43.92797500367956,,32.0,,,,,
2020-04-09 04:50:00,,,,,,,,,,40.73362175360883,,32.0,,,,,
2020-04-09 05:00:00,,,,,,,,,,40.787924970137226,,32.0,,,,,
2020-04-09 05:10:00,,,,,,,,,,39.92186467367493,,32.0,,,,,
2020-04-09 05:20:00,,,,,,,,,,44.012115890141466,,32.0,,,,,
2020-04-09 05:30:00,,,,,,,,,,40.16523370470941,,32.0,,,,,
2020-04-09 05:40:00,,,,,,,,,,424.82084642498927,,32.0,,,,,
2020-04-09 05:50:00,,,,,,,,,,41.036225548541886,,32.0,,,,,
2020-04-09 06:00:00,,,,,,,,,,40.39668181305643,,32.0,,,,,
2020-04-09 06:10:00,,,,,,,,,,41.03231369800481,,32.0,,,,,
2020-04-09 06:20:00,,,,,,,,,,39.14211179262074,,32.0,,,,,
2020-04-09 06:30:00,,,,,,,,,,42.188924753196495,,32.0,,,,,
2020-04-09 06:40:00,,,,,,,,,,40.343956397555324,,32.0,,,,,
2020-04-09 06:50:00,,,,,,,,,,477.8924209973359,,32.0,,,,,
2020-04-09 07:00:00,,,,,,,,,,42.26492515259526,,32.0,,,,,
2020-04-09 07:10:00,,,,,,,,,,41.101702939276215,,32.0,,,,,
2020-04-09 07:20:00,,,,,,,,,,42.97515258709488,,32.0,,,,,
2020-04-09 07:30:00,,,,,,,,,,43.19003585144144,,32.0,,,,,
2020-04-09 07:40:00,,,,,,,,,,45.08081779174451,,32.0,,,,,
2020-04-09 07:50:00,,,,,,,,,,46.07777541359678,,32.0,,,,,
2020-04-09 08:00:00,,,,,,,,,,40.33216900599553,,32.0,,,,,
2020-04-09 08:10:00,,,,,,,,,,671.3996677372263,,32.0,,,,,
2020-04-09 08:20:00,,,,,,,,,,45.2300676220001,,32.0,,,,,
2020-04-09 08:30:00,,,,,,,,,,41.146154474060225,,32.0,,,,,
2020-04-09 08:40:00,,,,,,,,,,45.941108462018484,,32.0,,,,,
2020-04-09 08:50:00,,,,,,,,,,42.682958927630494,,32.0,,,,,
2020-04-09 09:00:00,,,,,,,,,,44.88943796167693,,32.0,,,,,
2020-04-09 09:10:00,,,,,,,,,,42.616110068632366,,32.0,,,,,
2020-04-09 09:20:00,,,,,,,,,,42.86882546385763,,32.0,,,,,
2020-04-09 09:30:00,,,,,,,,,,47.77943295203646,,32.0,,,,,
2020-04-09 09:40:00,,,,,,,,,,45.33809880845043,,32.0,,,,,
2020-04-09 09:50:00,,,,,,,,,,40.68441373570931,,32.0,,,,,
2020-04-09 10:00:00,,,,,,,,,,40.860858060804965,,32.0,,,,,
2020-04-09 10:10:00,,,,,,,,,,41.563716927483576,,32.0,,,,,
2020-04-09 10:20:00,,,,,,,,,,44.515295490621675,,32.0,,,,,
2020-04-09 10:30:00,,,,,,,,,,41.27105668779088,,32.0,,,,,
2020-04-09 10:40:00,,,,,,,,,,44.07322199717736,,32.0,,,,,
2020-04-09 10:50:00,,,,,,,,,,43.55653723211028,,32.0,,,,,
2020-04-09 11:00:00,,,,,,,,,,43.73834902033081,,32.0,,,,,
2020-04-09 11:10:00,,,,,,,,,,49.353470623812036,,32.0,,,,,
2020-04-09 11:20:00,,,,,,,,,,45.82312455246364,,32.0,,,,,
2020-04-09 11:30:00,,,,,,,,,,41.36951843475657,,32.0,,,,,
2020-04-09 11:40:00,,,,,,,,,,41.37468776532052,,32.0,,,,,
2020-04-09 11:50:00,,,,,,,,,,44.89376395730795,,32.0,,,,,
2020-04-09 12:00:00,,,,,,,,,,46.59719741709768,,32.0,,,,,
2020-04-09 12:10:00,,,,,,,,,,43.89093939507117,,32.0,,,,,
2020-04-09 12:20:00,,,,,,,,,,43.44423718609749,,32.0,,,,,
2020-04-09 12:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 12:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 12:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 13:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 13:10:00,,,,59.699107284613255,,,,,,,,32.0,,,,,
2020-04-09 13:20:00,,,,61.36151839375866,,,,,,,,32.0,,,,,
2020-04-09 13:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 13:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 13:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 14:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 14:10:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 14:20:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 14:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 14:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 14:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 15:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 15:10:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 15:20:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 15:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 15:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 15:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 16:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 16:10:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 16:20:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 16:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 16:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 16:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 17:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 17:10:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 17:20:00,,,,,,,,,,,,32.0,,,,,
2020-04-09 17:30:00,,,,,,,,,,46.940822672091215,,32.0,,,,,
2020-04-09 17:40:00,,,,,,,,,,44.070656966924524,,32.0,,,,,
2020-04-09 17:50:00,,,,,,,,,,47.137776292119035,,32.0,,,,,
2020-04-09 18:00:00,,,,,,,,,,45.90802769993979,,32.0,,,,,
2020-04-09 18:10:00,,,,,,,,,,46.4549665750105,,32.0,,,,,
2020-04-09 18:20:00,,,,,,,,,,45.069385766488416,,32.0,,,,,
2020-04-09 18:30:00,,,,,,,,,,47.82621341120644,,32.0,,,,,
2020-04-09 18:40:00,,,,,,,,,,48.44758018233034,,32.0,,,,,
2020-04-09 18:50:00,,,,,,,,,,43.973358847766846,,32.0,,,,,
2020-04-09 19:00:00,,,,,,,,,,53.300172827785694,,32.0,,,,,
2020-04-09 19:10:00,,,,,,,,,,47.68689481847125,,32.0,,,,,
2020-04-09 19:20:00,,,,,,,,,,44.41238982653483,,32.0,,,,,
2020-04-09 19:30:00,,,,,,,,,,48.143021641536166,,32.0,,,,,
2020-04-09 19:40:00,,,,,,,,,,46.79566959152378,,32.0,,,,,
2020-04-09 19:50:00,,,,,,,,,,46.467668978106225,,32.0,,,,,
2020-04-09 20:00:00,,,,,,,,,,47.98299499680842,,32.0,,,,,
2020-04-09 20:10:00,,,,,,,,,,50.19825468834691,,32.0,,,,,
2020-04-09 20:20:00,,,,,,,,,,44.710049351718666,,32.0,,,,,
2020-04-09 20:30:00,,,,,,,,,,46.64046638809661,,32.0,,,,,
2020-04-09 20:40:00,,,,,,,,,42.75465599158943,46.647531000249074,,32.0,,,,,
2020-04-09 20:50:00,,,,,,,,,35.45396420806959,45.27756152786541,,32.0,,,,,
2020-04-09 21:00:00,,,,,,,,,,49.443031274312226,,32.0,,,,,
2020-04-09 21:10:00,,,,,,,,,,47.55031562022952,,32.0,,,,,
2020-04-09 21:20:00,,,,,,,,,,45.94313304580701,,32.0,,,,,
2020-04-09 21:30:00,,,,,,,,,,50.26108397139106,,32.0,,,,,
2020-04-09 21:40:00,,,,,,,,,,46.761694909635814,,32.0,,,,,
2020-04-09 21:50:00,,,,,,,,,,47.55218277207453,,32.0,,,,,
2020-04-09 22:00:00,,,,,,,,,,47.87950725167914,,32.0,,,,,
2020-04-09 22:10:00,,,,,,,,,,45.409975557672816,,32.0,,,,,
2020-04-09 22:20:00,,,,,,,,,,581.7416900179293,,32.0,,,,,
2020-04-09 22:30:00,,,,,,,,,,49.73704695048225,,32.0,,,,,
2020-04-09 22:40:00,,,,,,,,,,44.96596802593933,,32.0,,,,,
2020-04-09 22:50:00,,,,,,,,,,47.620237931424505,,32.0,,,,,
2020-04-09 23:00:00,,,,,,,,,,46.01133110020615,,32.0,,,,,
2020-04-09 23:10:00,,,,,,,,,,42.8470422550836,,32.0,,,,,
2020-04-09 23:20:00,,,,,,,,,,47.363037652601726,,32.0,,,,,
2020-04-09 23:30:00,,,,,,,,,,47.39408817271345,,32.0,,,,,
2020-04-09 23:40:00,,,,,,,,,,43.985319092825186,,32.0,,,,,
2020-04-09 23:50:00,,,,,,,,,,43.642534832067575,,32.0,,,,,
2020-04-10 00:00:00,,,,,,,,,,472.1960312570178,,32.0,,,,,
2020-04-10 00:10:00,,,,,,,,,,46.697864721203906,,32.0,,,,,
2020-04-10 00:20:00,,,,,,,,,,48.130619796085156,,32.0,,,,,
2020-04-10 00:30:00,,,,,,,,,,43.53313181231682,,32.0,,,,,
2020-04-10 00:40:00,,,,,,,,,,47.312950153254,,32.0,,,,,
2020-04-10 00:50:00,,,,,,,,,,48.28030379388011,,32.0,,,,,
2020-04-10 01:00:00,,,,,,,,,,44.77311676823247,,32.0,,,,,
2020-04-10 01:10:00,,,,,,,,,,48.722114346842574,,32.0,,,,,
2020-04-10 01:20:00,,,,,,,,,,46.090409234242095,,32.0,,,,,
2020-04-10 01:30:00,,,,,,,,,,46.73464863873672,,32.0,,,,,
2020-04-10 01:40:00,,,,,,,,,,47.95919074916166,,32.0,,,,,
2020-04-10 01:50:00,,,,,,,,,,45.11676726660467,,32.0,,,,,
2020-04-10 02:00:00,,,,,,,,,,48.50843843502746,,32.0,,,,,
2020-04-10 02:10:00,,,,,,,,,,43.27149537851966,,32.0,,,,,
2020-04-10 02:20:00,,,,,,,,,,51.94549019864808,,32.0,,,,,
2020-04-10 02:30:00,,,,,,,,,,44.72480454736089,,32.0,,,,,
2020-04-10 02:40:00,,,,,,,,,,43.967295047880704,,32.0,,,,,
2020-04-10 02:50:00,,,,,,,,,,49.13073647537426,,32.0,,,,,
2020-04-10 03:00:00,,,,,,,,,,45.63725695778899,,32.0,,,,,
2020-04-10 03:10:00,,,,,,,,,,45.549467339600774,,32.0,,,,,
2020-04-10 03:20:00,,,,,,,,,,357.04695070726854,,32.0,,,,,
2020-04-10 03:30:00,,,,,,,,,,48.63513597460245,,32.0,,,,,
2020-04-10 03:40:00,,,,,,,,,,45.0658723336337,,32.0,,,,,
2020-04-10 03:50:00,,,,,,,,,,50.06211117718218,,32.0,,,,,
2020-04-10 04:00:00,,,,,,,,,,45.42967289445029,,32.0,,,,,
2020-04-10 04:10:00,,,,,,,,,,49.07750484239267,,32.0,,,,,
2020-04-10 04:20:00,,,,,,,,,,52.94716088712672,,32.0,,,,,
2020-04-10 04:30:00,,,,,,,,,,49.423519146105825,,32.0,,,,,
2020-04-10 04:40:00,,,,,,,,,,48.43448648561915,,32.0,,,,,
2020-04-10 04:50:00,,,,,,,,,,49.17162946542936,,32.0,,,,,
2020-04-10 05:00:00,,,,,,,,,,46.624039857915065,,32.0,,,,,
2020-04-10 05:10:00,,,,,,,,,,51.6807917397598,,32.0,,,,,
2020-04-10 05:20:00,,,,,,,,,,46.598515747524615,,32.0,,,,,
2020-04-10 05:30:00,,,,,,,,,,46.704266038497686,,32.0,,,,,
2020-04-10 05:40:00,,,,,,,,,,49.245662278186465,,32.0,,,,,
2020-04-10 05:50:00,,,,,,,,,,357.1745944456812,,32.0,,,,,
2020-04-10 06:00:00,,,,,,,,,,44.7747134110601,,32.0,,,,,
2020-04-10 06:10:00,,,,,,,,,,43.387639003154334,,32.0,,,,,
2020-04-10 06:20:00,,,,,,,,,,49.96088058987573,,32.0,,,,,
2020-04-10 06:30:00,,,,,,,,,,47.802897040346345,,32.0,,,,,
2020-04-10 06:40:00,,,,,,,,,,51.78712064143056,,32.0,,,,,
2020-04-10 06:50:00,,,,,,,,,,619.3733279352027,,32.0,,,,,
2020-04-10 07:00:00,,,,,,,,,,44.29715739677932,,32.0,,,,,
2020-04-10 07:10:00,,,,,,,,,,47.053440733046244,,32.0,,,,,
2020-04-10 07:20:00,,,,,,,,,,50.470176371771785,,32.0,,,,,
2020-04-10 07:30:00,,,,,,,,,,842.2500291858905,,32.0,,,,,
2020-04-10 07:40:00,,,,,,,,,,48.69941784809547,,32.0,,,,,
2020-04-10 07:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 08:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 08:10:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 08:20:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 08:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 08:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 08:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 09:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 09:10:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 09:20:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 09:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 09:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 09:50:00,,,,,,,,,,,,32.0,,78.43148052271117,,,
2020-04-10 10:00:00,,,,,,,,,,,,32.0,,56.89282663975918,,,
2020-04-10 10:10:00,,,,,,,,,,,,32.0,,54.606515051664076,,,
2020-04-10 10:20:00,,,,,,,,,,,,32.0,,56.523306385276,,,
2020-04-10 10:30:00,,,,,,,,,,,,32.0,,56.925833983236075,,,
2020-04-10 10:40:00,,,,,,,,,,,,32.0,,56.132627210037185,,,
2020-04-10 10:50:00,,,,,,,,,,,,32.0,,56.143153897966435,,,
2020-04-10 11:00:00,,,,,,,,,,,,32.0,,61.01820276032645,,,
2020-04-10 11:10:00,,,,,,,,,,,,32.0,,465.09876891331766,,,
2020-04-10 11:20:00,,,,,,,,,,,,32.0,,646.8340986913812,,,
2020-04-10 11:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 11:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 11:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 12:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 12:10:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 12:20:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 12:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 12:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 12:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 13:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 13:10:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 13:20:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 13:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 13:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 13:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 14:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 14:10:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 14:20:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 14:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 14:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 14:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 15:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 15:10:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 15:20:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 15:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 15:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 15:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 16:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 16:10:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 16:20:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 16:30:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 16:40:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 16:50:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 17:00:00,,,,,,,,,,,,32.0,,,,,
2020-04-10 17:10:00,,,,,,,,,,50.018965987519856,,32.0,,,,,
2020-04-10 17:20:00,,,,,,,,,,50.28230468548794,,32.0,,,,,
2020-04-10 17:30:00,,,,,,,,,,51.80960081122201,,32.0,,,,,
2020-04-10 17:40:00,,,,,,,,,,46.57445665045853,,32.0,,,,,
2020-04-10 17:50:00,,,,,,,,,,49.77481476362937,,32.0,,,,,
2020-04-10 18:00:00,,,,,,,,,,50.92384334177848,,32.0,,,,,
2020-04-10 18:10:00,,,,,,,,,,51.9590052819473,,32.0,,,,,
2020-04-10 18:20:00,,,,,,,,,,44.07165241547146,,32.0,,,,,
2020-04-10 18:30:00,,,,,,,,,,48.636038855798795,,32.0,,,,,
2020-04-10 18:40:00,,,,,,,,,,49.23403693304703,,32.0,,,,,
2020-04-10 18:50:00,,,,,,,,,,47.38997041507749,,32.0,,,,,
2020-04-10 19:00:00,,,,,,,,,,50.81751264350125,,32.0,,,,,
2020-04-10 19:10:00,,,,,,,,,,50.3885689523681,,32.0,,,,,
2020-04-10 19:20:00,,,,,,,,,,53.9703451519235,,32.0,,,,,
2020-04-10 19:30:00,,,,,,,,,,48.48097844330015,,32.0,,,,,
2020-04-10 19:40:00,,,,,,,,,,51.674342041068535,,32.0,,,,,
2020-04-10 19:50:00,,,,,,,,,,48.21584326842982,,32.0,,,,,
2020-04-10 20:00:00,,,,,,,,,,49.22369637278189,,32.0,,,,,
2020-04-10 20:10:00,,,,,,,,,,53.17395640047739,,32.0,,,,,
2020-04-10 20:20:00,,,,,,,,,,48.190177286106355,,32.0,,,,,
2020-04-10 20:30:00,,,,,,,,,44.286603960544866,544.9156449907028,,32.0,,,,,
2020-04-10 20:40:00,,,,,,,,,,47.601028890085566,,32.0,,,,,
2020-04-10 20:50:00,,,,,,,,,,47.48897773040758,,32.0,,,,,
2020-04-10 21:00:00,,,,,,,,,,47.309820232043215,,32.0,,,,,
2020-04-10 21:10:00,,,,,,,,,,53.06501700431001,,32.0,,,,,
2020-04-10 21:20:00,,,,,,,,,,52.39330194592054,,32.0,,,,,
2020-04-10 21:30:00,,,61.236266153052156,,,,,,,49.019785650485105,,32.0,,,,,
2020-04-10 21:40:00,,,50.299246570040424,,,,,,,46.673344490202425,,32.0,,,,,
2020-04-10 21:50:00,,,48.81760931609864,,,,,,,47.878710726652926,,32.0,,,,,
2020-04-10 22:00:00,,,,,,,,,,477.64719457641564,,32.0,,,,,
2020-04-10 22:10:00,,,,,,,,,,51.36122728855504,,32.0,,,,,
2020-04-10 22:20:00,,,,,,,,,,50.86088924954836,,32.0,,,,,
2020-04-10 22:30:00,,,,,,,,,,48.711261021094934,,32.0,,,,,
2020-04-10 22:40:00,,,,,,,,,,48.074019303929596,,32.0,,,,,
2020-04-10 22:50:00,,,,,,,,,,50.88755327289872,,32.0,,,,,
2020-04-10 23:00:00,,,,,,,,,,48.85930411774335,,32.0,,,,,
2020-04-10 23:10:00,,,,,,,,,,51.7467998924109,,32.0,,,,,
2020-04-10 23:20:00,,,,,,,,,,51.47559122048169,,32.0,,,,,
2020-04-10 23:30:00,,,,,,,,,,50.78369962224634,,32.0,,,,,
2020-04-10 23:40:00,,,,,,,,,,51.69597881007197,,32.0,,,,,
2020-04-10 23:50:00,,,,,,,,,,50.263453550904806,,32.0,,,,,
2020-04-11 00:00:00,,,,,,,,,,,,,,,,,
