Timestamp,mobile-8,mobile-9,mobile-6,mobile-11,mobile-5,mobile-47,mobile-12,mobile-46,mobile-10,mobile-7,mobile-21,mobile-44,mobile-49,mobile-1,mobile-23,mobile-40,mobile-36,mobile-14,mobile-31,mobile-13
2020-04-07 17:40:00,,23.0,25.0,19.0,17.0,18.0,17.0,21.0,34.0,,,,,,,,,46.0,45.0,
2020-04-07 17:50:00,,23.0,24.0,22.0,20.0,16.0,15.0,16.0,34.0,,,,,,,,,45.0,47.0,
2020-04-07 18:00:00,,24.0,23.0,19.0,14.0,519.6588939336812,15.0,16.0,32.0,,,,,,,,,44.0,47.0,
2020-04-07 18:10:00,,28.0,25.0,,19.0,19.0,17.0,17.0,30.0,,,,,,,,,45.0,45.0,
2020-04-07 18:20:00,,22.0,23.0,,,18.0,16.0,18.0,32.0,,,,,,,,,47.0,46.0,
2020-04-07 18:30:00,,22.0,24.0,,,17.0,15.0,20.0,30.0,,,,,,,,,48.0,47.0,
2020-04-07 18:40:00,,22.0,24.0,17.0,,16.0,18.0,17.0,32.0,,,,,,,,,47.0,48.0,
2020-04-07 18:50:00,,24.0,23.0,27.0,,19.0,17.0,22.0,35.0,,,,,,,,,47.0,47.0,
2020-04-07 19:00:00,,26.0,24.0,21.0,,18.0,,19.0,28.0,,,,,,,,,,44.0,
2020-04-07 19:10:00,,22.0,23.0,20.0,,17.0,,20.0,27.0,,,,,,,,,,45.0,
2020-04-07 19:20:00,,22.0,24.0,24.0,,16.0,,18.0,27.0,,,,,,,,,,45.0,
2020-04-07 19:30:00,,24.0,26.0,19.0,,16.0,,16.0,29.0,,,,,,,,,,43.0,
2020-04-07 19:40:00,,29.0,24.0,22.0,13.0,17.0,,17.0,28.0,,,,,,,,,,45.0,
2020-04-07 19:50:00,,28.0,23.0,20.0,16.0,16.0,,17.0,33.0,,,,,,,,,,45.0,
2020-04-07 20:00:00,,24.0,24.0,18.0,17.0,18.0,,18.0,29.0,,,,,,,,,,48.0,
2020-04-07 20:10:00,,22.0,24.0,19.0,16.0,16.0,,20.0,31.0,,,,,,,,,,45.0,
2020-04-07 20:20:00,,24.0,23.0,19.0,17.0,18.0,,16.0,31.0,,,,,,,,,,46.0,
2020-04-07 20:30:00,,25.0,24.0,21.0,18.0,19.0,10.0,16.0,30.0,,,,,,,,,33.0,47.0,
2020-04-07 20:40:00,,25.0,24.0,19.0,16.0,20.0,18.0,18.0,31.0,,,,,,,,,46.0,46.0,
2020-04-07 20:50:00,,29.0,26.0,20.0,16.0,21.0,20.0,21.0,26.0,,,,,,,,,50.0,45.0,
2020-04-07 21:00:00,,24.0,24.0,22.0,16.0,15.0,16.0,21.0,31.0,,,,,,,,,46.0,45.0,
2020-04-07 21:10:00,,24.0,24.0,24.0,14.0,16.0,18.0,18.0,29.0,,,,,,,,,47.0,46.0,
2020-04-07 21:20:00,,23.0,24.0,18.0,15.0,16.0,17.0,18.0,34.0,,,,,,,,,47.0,44.0,
2020-04-07 21:30:00,,23.0,24.0,20.0,18.0,14.0,19.0,17.0,30.0,,,,,,,,,50.0,46.0,
2020-04-07 21:40:00,,26.0,23.0,18.0,16.0,14.0,17.0,19.0,30.0,,,,,,,,,50.0,44.0,
2020-04-07 21:50:00,,23.0,25.0,18.0,16.0,17.0,18.0,20.0,30.0,,,,,,,,,45.0,46.0,
2020-04-07 22:00:00,,26.0,25.0,25.0,20.0,20.0,19.0,17.0,29.0,,,,,,,,,47.0,45.0,
2020-04-07 22:10:00,,25.0,24.0,19.0,14.0,20.0,18.0,20.0,35.0,,,,,,,,,49.0,46.0,
2020-04-07 22:20:00,,21.0,26.0,21.0,18.0,20.0,17.0,18.0,29.0,,,,,,,,,46.0,48.0,
2020-04-07 22:30:00,,24.0,25.0,18.0,21.0,18.0,18.0,21.0,29.0,,,,,,,,,46.0,47.0,
2020-04-07 22:40:00,,23.0,23.0,21.0,16.0,14.0,16.0,16.0,28.0,,,,,,,,,48.0,45.0,
2020-04-07 22:50:00,,29.0,26.0,19.0,18.0,16.0,20.0,18.0,30.0,,,,,,,,,46.0,46.0,
2020-04-07 23:00:00,,27.0,24.0,22.0,17.0,19.0,16.0,18.0,31.0,,,,,,,,,45.0,46.0,
2020-04-07 23:10:00,,23.0,23.0,18.0,15.0,17.0,17.0,18.0,33.0,,,,,,,,,46.0,45.0,
2020-04-07 23:20:00,,23.0,28.0,22.0,15.0,19.0,18.0,16.0,32.0,,,,,,,,,45.0,46.0,
2020-04-07 23:30:00,,26.0,24.0,25.0,15.0,18.0,16.0,18.0,26.0,,,,,,,,,45.0,44.0,
2020-04-07 23:40:00,,24.0,23.0,18.0,14.0,18.0,17.0,19.0,29.0,,,,,,,,,46.0,46.0,
2020-04-07 23:50:00,,23.0,23.0,20.0,16.0,22.0,18.0,19.0,27.0,,,,,,,,,46.0,46.0,
2020-04-08 00:00:00,,24.0,22.0,21.0,17.0,16.0,19.0,20.0,30.0,,,,,,,,,45.0,44.0,
2020-04-08 00:10:00,,24.0,25.0,20.0,16.0,18.0,16.0,18.0,28.0,,,,,,,,,46.0,47.0,
2020-04-08 00:20:00,,22.0,25.0,19.0,16.0,14.0,18.0,18.0,27.0,,,,,,,,,47.0,44.0,
2020-04-08 00:30:00,,24.0,24.0,18.0,19.0,17.0,16.0,20.0,32.0,,,,,,,,,47.0,43.0,
2020-04-08 00:40:00,,24.0,24.0,21.0,16.0,14.0,16.0,16.0,27.0,,,,,,,,,45.0,48.0,
2020-04-08 00:50:00,,23.0,24.0,19.0,14.0,16.0,17.0,995.3705621768087,30.0,,,,,,,,,49.0,46.0,
2020-04-08 01:00:00,,25.0,23.0,20.0,18.0,16.0,15.0,18.0,27.0,,,,,,,,,48.0,49.0,
2020-04-08 01:10:00,,27.0,25.0,20.0,21.0,18.0,14.0,16.0,30.0,,,,,,,,,44.0,47.0,
2020-04-08 01:20:00,,27.0,25.0,19.0,17.0,16.0,18.0,16.0,28.0,,,,,,,,,51.0,47.0,
2020-04-08 01:30:00,,23.0,24.0,20.0,17.0,21.0,16.0,18.0,27.0,,,,,,,,,48.0,477.0207396978054,
2020-04-08 01:40:00,,25.0,25.0,20.0,18.0,16.0,18.0,17.0,29.0,,,,,,,,,47.0,47.0,
2020-04-08 01:50:00,,24.0,23.0,20.0,16.0,18.0,16.0,18.0,26.0,,,,,,,,,47.0,45.0,
2020-04-08 02:00:00,,25.0,23.0,22.0,16.0,18.0,17.0,19.0,28.0,,,,,,,,,44.0,45.0,
2020-04-08 02:10:00,,24.0,22.0,19.0,16.0,17.0,18.0,16.0,30.0,,,,,,,,,46.0,45.0,
2020-04-08 02:20:00,,27.0,24.0,20.0,18.0,16.0,18.0,16.0,31.0,,,,,,,,,47.0,45.0,
2020-04-08 02:30:00,,25.0,24.0,20.0,16.0,17.0,17.0,19.0,31.0,,,,,,,,,47.0,47.0,
2020-04-08 02:40:00,,24.0,26.0,20.0,18.0,20.0,16.0,18.0,29.0,,,,,,,,,47.0,48.0,
2020-04-08 02:50:00,,25.0,23.0,23.0,16.0,16.0,17.0,17.0,31.0,,,,,,,,,48.0,45.0,
2020-04-08 03:00:00,,23.0,24.0,22.0,19.0,16.0,16.0,634.294184957363,31.0,,,,,,,,,48.0,45.0,
2020-04-08 03:10:00,,28.0,24.0,20.0,17.0,16.0,17.0,18.0,28.0,,,,,,,,,46.0,46.0,
2020-04-08 03:20:00,,26.0,24.0,19.0,17.0,16.0,16.0,16.0,31.0,,,,,,,,,45.0,45.0,
2020-04-08 03:30:00,,24.0,22.0,22.0,17.0,17.0,16.0,17.0,30.0,,,,,,,,,46.0,45.0,
2020-04-08 03:40:00,,23.0,24.0,23.0,18.0,18.0,20.0,17.0,28.0,,,,,,,,,45.0,45.0,
2020-04-08 03:50:00,,25.0,24.0,24.0,106.1809719799445,18.0,21.0,16.0,32.0,,,,,,,,,48.0,45.0,
2020-04-08 04:00:00,,25.0,25.0,22.0,15.0,16.0,16.0,17.0,31.0,,,,,,,,,46.0,47.0,
2020-04-08 04:10:00,,25.0,25.0,21.0,16.0,19.0,15.0,17.0,31.0,,,,,,,,,46.0,46.0,
2020-04-08 04:20:00,,22.0,23.0,22.0,20.0,18.0,16.0,17.0,28.0,,,,,,,,,44.0,45.0,
2020-04-08 04:30:00,,24.0,24.0,20.0,18.0,15.0,16.0,16.0,32.0,,,,,,,,,46.0,45.0,
2020-04-08 04:40:00,,24.0,24.0,21.0,17.0,17.0,13.0,20.0,26.0,,,,,,,,,49.0,44.0,
2020-04-08 04:50:00,,22.0,24.0,20.0,18.0,17.0,16.0,17.0,28.0,,,,,,,,,50.0,48.0,
2020-04-08 05:00:00,,23.0,24.0,948.3092385854184,16.0,16.0,15.0,19.0,27.0,,,,,,,,,49.0,46.0,
2020-04-08 05:10:00,,23.0,24.0,20.0,16.0,16.0,18.0,18.0,31.0,,,,,,,,,47.0,44.0,
2020-04-08 05:20:00,,25.0,23.0,20.0,18.0,16.0,18.0,20.0,30.0,,,,,,,,,48.0,43.0,
2020-04-08 05:30:00,,24.0,26.0,20.0,16.0,16.0,16.0,18.0,30.0,,,,,,,,,45.0,855.8864222065387,
2020-04-08 05:40:00,,24.0,24.0,22.0,16.0,18.0,17.0,18.0,31.0,,,,,,,,,48.0,44.0,
2020-04-08 05:50:00,,22.0,24.0,20.0,20.0,15.0,16.0,16.0,30.0,,,,,,,,,51.0,45.0,
2020-04-08 06:00:00,,23.0,26.0,19.0,21.0,17.0,18.0,16.0,27.0,,,,,,,,,49.0,46.0,
2020-04-08 06:10:00,,23.0,25.0,19.0,18.0,18.0,19.0,86.0,31.0,,,,,,,,50.0,49.0,43.0,
2020-04-08 06:20:00,,22.0,25.0,21.0,16.0,16.0,22.0,25.0,33.0,,,,,,,,48.0,46.0,48.0,
2020-04-08 06:30:00,,22.0,26.0,19.0,18.0,16.0,18.0,,33.0,,,,,,,,46.0,50.0,53.0,47.0
2020-04-08 06:40:00,,22.0,26.0,26.0,18.0,20.0,20.0,,27.0,,,,,,,,,44.0,47.0,50.0
2020-04-08 06:50:00,,23.0,30.0,20.0,16.0,16.0,19.0,,28.0,,,,,,,,,,45.0,909.4420450920044
2020-04-08 07:00:00,,30.0,28.0,,16.0,13.0,16.0,,30.0,,,,,,,,,,50.0,
2020-04-08 07:10:00,,22.0,,,16.0,,18.0,,29.0,,,,,,,,,,44.0,
2020-04-08 07:20:00,,26.0,,,18.0,,18.0,,32.0,,,,,,,,,,45.0,
2020-04-08 07:30:00,,22.0,,,16.0,,18.0,,30.0,,,58.0,,,,,,,44.0,
2020-04-08 07:40:00,,23.0,,,19.0,,19.0,,28.0,,,66.0,,,,,,,47.0,
2020-04-08 07:50:00,,24.0,,,16.0,,16.0,,,,,54.0,,,,,,,45.0,
2020-04-08 08:00:00,,23.0,,,18.0,,18.0,,,,,62.0,,,,,,,48.0,
2020-04-08 08:10:00,,26.0,,,14.0,,17.0,,,,,54.0,,,,,,,46.0,
2020-04-08 08:20:00,41.784,23.0,,,,,20.0,,,,,62.0,,,,,,,46.0,
2020-04-08 08:30:00,,23.0,,,,,16.0,,,,,86.0,,,,,,,45.0,
2020-04-08 08:40:00,,22.92471554211661,,,,,15.818651234265769,,,,,51.58085418889429,,,,,,,37.0,
2020-04-08 08:50:00,,24.274440946861464,,,,,16.761179051783646,,,,,52.103018532959204,,,,,,,37.0,
2020-04-08 09:00:00,,25.42777597306959,,,,,17.755684835670408,,,,,48.299470922830245,,,,,,,37.0,
2020-04-08 09:10:00,,25.124994754276468,,,,,16.991947784242413,,,,,51.717307286833496,,,,,,,37.0,
2020-04-08 09:20:00,,23.572126071422943,,,,,15.689023161261618,,,,,54.707086189367075,,,,,,,37.0,
2020-04-08 09:30:00,,24.977461454010356,,,,,17.543599287756216,,,,,52.38773894930333,,,,,,,37.0,
2020-04-08 09:40:00,,23.935813543539766,,,,,16.295481701057398,,,,,48.16179078674354,,,,,,,37.0,
2020-04-08 09:50:00,,20.12071166232237,,,,,17.96811084401258,,,,,54.44739331583428,,,,,,,37.0,
2020-04-08 10:00:00,,20.075977410685088,,,,,15.440432609702995,,,,,54.41602305748179,,,,,,,37.0,
2020-04-08 10:10:00,,25.320778904540703,,,,,20.551199306584675,,,,,46.16837269778183,,,,,,,,
2020-04-08 10:20:00,,20.18259015389561,,,,,15.89297253648752,,,,,50.376032885432366,,,,,,,,
2020-04-08 10:30:00,,22.27266213940897,,,,,16.741074593631847,,,,,53.96057931199971,,,,,,,,
2020-04-08 10:40:00,,414.5249376183052,,,,,17.84965315986792,,,,,52.64207931075344,,,,,,,,
2020-04-08 10:50:00,,21.020925620706645,,,,,15.85822795669335,,,,,53.95602803709301,,,,,,,,
2020-04-08 11:00:00,,22.310192673794884,,,,,17.163080965399047,,,,,50.53965805199515,,,,,,,,
2020-04-08 11:10:00,,23.12398950394929,,,,,688.761781795514,,,,,53.96280439406861,,,,,,,,
2020-04-08 11:20:00,,19.877145319839016,,,,,17.319030255269812,,,,,59.266782532408726,,,,,,,,
2020-04-08 11:30:00,,21.92703257808916,,,,,23.49002453688791,,,,,48.04225495603134,,,,,43.19359248814251,,,
2020-04-08 11:40:00,,20.367697807074308,,,,,17.98598838974807,,,,,60.78209055610097,,,,,47.84682888363631,,,
2020-04-08 11:50:00,,21.41900479112632,,,,,16.628964523201002,,,,,54.057096201148866,,,,,47.341941708386564,,,
2020-04-08 12:00:00,,21.40497731626165,,,,,17.693788668033434,,,,,51.403072428354406,,,,,48.900664834806385,,,
2020-04-08 12:10:00,,21.70821329483149,,,,,18.129185280836023,,,,,58.253591835968386,,,,,50.0122955035718,,,
2020-04-08 12:20:00,,22.205738434579395,,,,,16.710374981654848,,,,,58.12916249809871,,,,,47.315038063153416,,,
2020-04-08 12:30:00,,31.44091943079929,,,,,17.860947908122426,,,,,51.05064526210793,,,,,50.39901411332987,,,
2020-04-08 12:40:00,,,,,,,17.04503698229946,,,,,58.26901138905768,,,,,47.67137701585007,47.03629593466629,,
2020-04-08 12:50:00,,,,,,,16.158651871917186,,,,,55.75931373590026,,,,,49.97638378375726,46.4690501321863,,
2020-04-08 13:00:00,,,,,,,15.8045875720848,,,,,48.957449828487704,,,,,49.01918661076826,50.83568160164551,,
2020-04-08 13:10:00,,,,,,,16.709760308234706,,,,,58.39166655419323,,,,,48.40240160753204,48.652922122523606,,
2020-04-08 13:20:00,,,,,,,21.774920929054247,,,,,54.05031728770646,,,,45.11195110862915,45.652641513498146,50.8638619604883,,
2020-04-08 13:30:00,,,,,,,20.893298821811236,,,,,51.4730826975222,,,,45.725920501328794,,45.336734247881566,,
2020-04-08 13:40:00,,,,,,,17.401132113947035,,,,,50.38703708410778,,,,40.36147569031239,,49.02938368690834,,
2020-04-08 13:50:00,,,,,,,18.260757399007552,,,,,59.48617871541541,,,,41.74075492262911,,49.62531928039917,,
2020-04-08 14:00:00,,,,,,,16.893125375614407,,,,,49.74596333228315,,,,40.659587834782826,,48.210334267518654,,
2020-04-08 14:10:00,,,,,,,17.588623802093256,,,,,52.4443766208212,,,,44.239550161206246,,46.595560049837395,,
2020-04-08 14:20:00,,,,,,,17.472104212437454,,,,,57.551680742791824,,,,,,45.38941852927257,,
2020-04-08 14:30:00,,,,,,,19.82353595541471,,,,,52.86910687452927,,,,,,44.64369458328702,,
2020-04-08 14:40:00,,,,,,,17.711738793213772,,,,,51.92969557510749,,,,,,44.57622960274286,,
2020-04-08 14:50:00,,,,,,,19.09938542512116,,,,,53.305835000348,,,,,,47.1772968767523,,
2020-04-08 15:00:00,,,,,,,17.636153742769203,,,,,49.732573199015405,,,,,,49.80168842642278,,
2020-04-08 15:10:00,,,,,,,22.290668535707077,,,,,53.519971339375466,,,,,,46.34230296326828,,
2020-04-08 15:20:00,,,,,,,16.645774155141428,,,,,58.46424532179741,,,,,,46.41337333430065,,
2020-04-08 15:30:00,,,,,,,15.82368978549253,,,,,50.12416430358694,,,,,,45.5705538123915,,
2020-04-08 15:40:00,,,,,,,18.72442768546157,,,,,63.92567096843033,,,,,,46.031490287715854,,
2020-04-08 15:50:00,,,,,,,17.41016736337292,,,,,54.75462511758224,,,,,,46.11138075933573,,
2020-04-08 16:00:00,,,,,,,19.600381255615748,,,,,55.922812259145324,,,,,,47.81507806872711,,
2020-04-08 16:10:00,,18.374392227511734,,,,,16.85186789764394,,,,,53.29288937402154,,,,,,46.58912440709897,,
2020-04-08 16:20:00,,23.73815433397198,,,,,17.869846787134218,,,,,62.24048171693137,,,,,,47.434711252581494,,
2020-04-08 16:30:00,,23.614834013457862,,,17.62676444587559,,20.62665142813121,,,,,50.91397388178329,,,,,,47.90956310563123,,
2020-04-08 16:40:00,,24.844235134343123,,,19.4548402482462,,331.63507436105806,15.364440853322645,,,,51.745054221566384,15.0,,,,,53.61972311209486,,
2020-04-08 16:50:00,,953.4220661497052,,,859.9052744343121,,909.960961890932,17.011322575504714,,,,,15.0,,,,,50.13020223308568,,
2020-04-08 17:00:00,,27.461432381597422,,74.13714767846173,336.02387208850485,14.395658988996034,1341.453900059926,21.41324806599501,30.083003603494873,,,,15.0,,,,,45.741794398757385,37.0,
2020-04-08 17:10:00,,23.47950031243307,,27.103545098243284,18.63342282984274,20.771341981206024,1379.5810483701723,15.832054528741825,32.816844249348286,,,,15.0,,,,,48.426913502231166,37.0,
2020-04-08 17:20:00,,22.709409736090215,,20.230300698151844,18.624222457064946,15.840426329935815,1377.627502614229,16.471029590356913,35.23137636897769,,,,,,,,,46.46465143334064,37.0,
2020-04-08 17:30:00,,23.56813217793725,,23.741215883775983,15.655346097523653,17.49160054853351,1379.165070100227,18.341388751922192,25.40526640304397,,,,,,,,,47.159320054741364,37.0,
2020-04-08 17:40:00,,24.914435202813873,,20.475409464120506,16.88254230411033,17.993843668763297,1380.0201459368054,16.169930272982462,31.38601130159357,,,,,,46.90382600726692,,,45.031920145545385,37.0,
2020-04-08 17:50:00,,28.467542967831612,,22.06308447804949,18.185817914520317,17.399189310375878,1379.0281141503506,17.806456604944398,972.8333832383736,,,,,,,,,47.74660538048344,37.0,
2020-04-08 18:00:00,,23.834042643874913,,19.458265568722325,18.695830451779717,15.93731125420175,2125.215129585957,17.38564060853241,26.09096454074032,,,,,,,,,47.479773919978726,37.0,
2020-04-08 18:10:00,,22.40941386391566,,21.907794542355127,18.558597975128624,17.219585190136353,1379.9394761599167,17.572486139635433,34.9680421387861,,,,,,,,,49.93490433623154,37.0,
2020-04-08 18:20:00,,21.728427288291467,,21.457230270770122,17.740703676452593,19.068101311858914,1378.2946686603118,16.02391155489302,35.024344244862824,,,,,,,,,48.18943299198527,37.0,
2020-04-08 18:30:00,,31.390171292564567,,19.228427406150196,19.86104918554609,21.40246209591951,1378.0022421683166,17.389313060837832,33.27976592169939,,,,,,,,,46.076587987107686,37.0,
2020-04-08 18:40:00,,23.874332000872013,,21.39931368671019,17.58171896008558,16.325569985646297,1380.440850533244,16.830047582274833,30.495732441740827,,,,,,,,,46.21431579328991,37.0,
2020-04-08 18:50:00,,24.7334513123453,,20.139790305014998,16.745045560861342,14.99194995979142,1380.5385740912266,17.298404191536118,29.51318220056823,,,,,,,,,47.03306337919661,37.0,
2020-04-08 19:00:00,,21.509759583700728,,20.948632498389962,17.357584376638307,19.022703390166733,1379.7844116047888,18.066964499145293,31.904953943949714,,,,,,,,,45.89638295203224,37.0,
2020-04-08 19:10:00,,25.124574498068103,,19.662371907716324,16.551069414444648,18.116744398964666,1379.451822459004,20.181670081848328,32.31418023248147,,,,,,,,,45.469221742117796,37.0,
2020-04-08 19:20:00,,24.360810179153642,,1142.139352042598,19.28493466070118,17.619199118063392,1379.0846811826864,19.62501962838494,31.162490784096047,,,,,,,,,46.71316884108003,37.0,
2020-04-08 19:30:00,,23.848537035032077,,20.65087641198646,22.265512796909317,651.6395711887625,2320.767020833393,17.208186816081614,29.829089242380732,,,,,,,,,50.180807973598,37.0,
2020-04-08 19:40:00,,22.732810707436474,,20.615385150133548,25.95467858401335,19.273464809647653,1378.3324254706922,18.846109701041385,29.07953167399927,,,,,,,,,48.667302662287284,37.0,
2020-04-08 19:50:00,,25.10196763679811,,22.6589178504456,17.476041762383197,17.134369642777592,1378.7790736871275,20.84653679455849,29.249081349307193,,,,,,,,,47.685298724768884,37.0,
2020-04-08 20:00:00,,24.17900117685727,,22.617089247089073,22.29594765115259,16.7915624907065,1378.2887163910748,18.70368824247981,26.61026027491705,,,,,,,,,47.212303912931745,37.0,
2020-04-08 20:10:00,,22.201344750648303,,18.877032372014128,23.965163969493016,16.654785261674828,1380.3505393281948,603.8167573318345,29.50089164061049,,,,,,,,,46.3796470054079,37.0,
2020-04-08 20:20:00,,715.55367532963,,19.853109147264217,19.187316384685673,17.194288843968856,1379.8671640744813,17.361629018112627,29.12256047429684,,,,,,,,,47.15139497436528,37.0,
2020-04-08 20:30:00,,28.25933029099225,,24.069771037249907,19.353151480685504,19.06866822341221,1377.0154446696786,16.93566353003657,30.24617722300394,,,,,,,,,48.391705182174405,37.0,
2020-04-08 20:40:00,,26.3364175629774,,21.86147107477354,21.130221511098608,20.747748795456687,1379.7691851400384,19.430395074079662,28.45000891314005,,,,,,,,,710.4640182906676,37.0,
2020-04-08 20:50:00,,23.869943656032287,,657.418059249344,18.995034513522327,21.835979702028666,1219.3339804606453,16.922500548082287,33.70449300953089,,,,,,,,,47.51262235166328,37.0,
2020-04-08 21:00:00,,24.505523289510318,,20.94389430321472,17.984650555116808,21.18901934314067,824.6569713869353,16.7199505539784,27.68942011180123,,,,,,,,,46.99745972878981,37.0,
2020-04-08 21:10:00,,24.61496693362595,,20.90859490990337,19.274936630364326,16.253427890950572,824.1240214518733,16.54697886067354,28.764974927986497,,,,,,,,,46.19686789535866,37.0,
2020-04-08 21:20:00,,23.31900484609013,,22.576728899388666,16.482366577276746,18.68443046030541,824.8921284227288,17.352143154049987,29.154845309249662,,,,,,,,,46.10573860607706,37.0,
2020-04-08 21:30:00,,25.668278700136064,,23.800624333186622,17.882698485285104,20.622540230136057,424.92974504734576,20.278632520013687,29.490380421746174,,,,,,,,,47.53516783912926,37.0,
2020-04-08 21:40:00,,673.494194530671,,21.94182475162765,120.75804430462972,19.808990373013174,266.06309625725817,16.848363894129392,36.21710704464088,,,,,,,,,49.658198611716216,37.0,
2020-04-08 21:50:00,,26.420010226899663,,19.365696542230133,19.36283943732042,21.829618671386108,264.64024234003415,16.616593699165616,32.02021566276686,,,,,,,,,48.68859745601736,37.0,
2020-04-08 22:00:00,,27.94094507747981,,21.53079169500375,18.56521376974063,17.917619942685032,263.3633555952324,19.326498199964107,28.40331589563782,,,,,,,,,613.7090265771143,37.0,
2020-04-08 22:10:00,,24.075871524166217,,21.928757061877945,31.73573015101404,19.412800414689176,19.585112401823427,17.87479834554302,29.614176417373763,,,,,,,,,45.28709238905621,37.0,
2020-04-08 22:20:00,,23.54259339000268,,22.359544750691907,30.33156441019413,59.13193359891851,125.86747775813177,19.06662444882184,33.58649300913773,,,,,,,,,48.661713453654734,37.0,
2020-04-08 22:30:00,,24.8833236025264,,24.327114320188908,21.09104179998669,20.466997780443894,17.750234313505487,21.78973852464037,33.26108221414884,,,,,,,,,51.31291600370235,37.0,
2020-04-08 22:40:00,,24.03906578442132,,21.38183828715946,16.91263276699143,20.080898930178424,803.2870755049468,16.899126800466405,30.1894750439196,,,,,,,,,48.43456779330288,37.0,
2020-04-08 22:50:00,,27.351042864774442,,21.457443480846827,18.57787693722511,20.343453442014354,93.01936172018196,25.027184974478057,835.6138895119478,,,,,,,,,49.0916464373767,37.0,
2020-04-08 23:00:00,,23.357698296140267,,20.81560232652624,16.772795875765794,17.415213590854844,19.78823498798566,17.564965779028302,30.266521447053396,,,,,,,,,48.27658059992964,37.0,
2020-04-08 23:10:00,,28.719011246485138,,23.437265516977853,18.86130040519814,15.805410836485624,18.64531067894768,32.30937950238793,32.629046351370285,,,,,,,,,52.33130436206646,37.0,
2020-04-08 23:20:00,,25.31401431596256,,27.410855243965518,801.9471998450572,18.15847962540176,24.662863569467863,21.238649790582162,27.225038983646435,,,,,,,,,47.88776459568136,37.0,
2020-04-08 23:30:00,,27.62414981299017,,19.955066084339684,19.090282803201188,20.53375352256214,19.200207239531274,17.408883527390117,27.05606493220953,,,,,,,,,48.69709419494704,37.0,
2020-04-08 23:40:00,,24.340053209398103,,21.6232907887362,18.936123225224083,21.355432046068394,21.114826438091853,20.502318306463668,28.897055601537236,,,,,,,,,47.156418589014024,37.0,
2020-04-08 23:50:00,,25.878833306202,,21.55699962919111,18.432460288422238,17.61267332914225,18.40100220623746,18.950660492207373,33.38390383332389,,,,,,,,,50.135958212414494,37.0,
2020-04-09 00:00:00,,27.68488160906494,,20.73050659580868,20.544144906530896,21.205492851817816,16.908433904257336,20.05573000079876,30.710270950774678,,,,,,,,,49.26646186746027,37.0,
2020-04-09 00:10:00,,26.752220210149478,,21.466978492186392,16.50657617966929,19.016254976254466,,20.26607890435061,31.09726502315939,,,,,,,,,46.652275527798274,37.0,
2020-04-09 00:20:00,,25.092126220623705,,23.012415598479727,19.716571343483647,19.148662886657966,,21.54306159686673,31.16695621870816,,,,,,,,,48.036338380969106,37.0,
2020-04-09 00:30:00,,24.072825699410988,,21.54026672420715,17.63639544071245,19.25268460032688,,17.64198754931907,441.7619996663532,,,,,,,,,48.975367238259246,37.0,
2020-04-09 00:40:00,,25.045661284649228,,19.42120785160989,19.986231672615823,22.760275213274962,,21.376078930873934,28.367673763200372,,,,,,,,,50.202480777581904,37.0,
2020-04-09 00:50:00,,532.4289978089862,,19.238804567920006,17.36591321390985,19.63729427271805,,78.66528389975012,33.13443988444521,,,,,,,,,48.28839422088332,37.0,
2020-04-09 01:00:00,,26.817793130714534,,23.92594288086097,20.49844656658427,21.67653844141324,,79.06505229088657,32.03712413057189,,,,,,,,,49.07683424272695,37.0,
2020-04-09 01:10:00,,26.04656229410907,,20.8414011833935,19.55070930254339,19.57810772016042,,20.728648698007113,28.045770072843148,,,,,,,,,51.172167304545596,37.0,
2020-04-09 01:20:00,,30.378151255291986,,20.88075587904437,19.294273312936603,21.575711655304712,,18.592920550362624,30.05292410862257,,,,,,,,,49.12242864344259,37.0,
2020-04-09 01:30:00,,24.427749614658605,,24.57760921839664,19.9176975921153,20.78327112427213,,20.587834008113177,29.988700874469657,,,,,,,,,51.68074664399777,37.0,
2020-04-09 01:40:00,,23.973321682129704,,21.09694756299033,22.383692649491067,18.34501042946492,,21.683834748887488,28.768613513444944,,,,,,,,,45.26086728715374,37.0,
2020-04-09 01:50:00,,26.953886617154406,,21.182525137123577,22.214414581378797,21.573739421475945,,18.112460324060816,29.380793051710487,,,,,,,,,51.71347406091839,37.0,
2020-04-09 02:00:00,,26.067454760312337,,19.5507849239486,19.51665127553077,16.870295023370765,,23.363462630033823,35.57579626883965,,,,,,,,,49.823514849810465,37.0,
2020-04-09 02:10:00,,24.856486343647923,,21.520295621476563,19.578505381570718,20.102000101554662,,19.94744626920688,29.19175497143272,,,,,,,,,47.79647021887936,37.0,
2020-04-09 02:20:00,,27.814499994935822,,21.239741273661092,19.07893030092953,22.860989718177585,,20.037277699846324,33.9018347795122,,,,,,,,,48.64393053514878,37.0,
2020-04-09 02:30:00,,24.66445250275909,,24.76776006006066,19.656853325585672,20.00000098064346,,20.674704580875424,28.375572890307442,,,,,,,,,48.88354002085378,37.0,
2020-04-09 02:40:00,,27.42670819568521,,20.934493602481027,21.087078045190523,21.92417100181002,,21.208538835665586,57345.200301353434,,,,,,,,,46.772937816755025,37.0,
2020-04-09 02:50:00,,25.938127210053924,,22.747625854850785,18.888901222474363,21.420657251223567,,18.463161088575877,24.92677782981923,,,,,,,,,51.19705746786283,37.0,
